class,filters,error
86,Original,93.82
23,Original,97.23
52,Original,97.73
17,Original,86.54
50,Original,96.14
97,Original,93.65
87,Original,81.65
1,Original,88.64
28,Original,98.44
63,Original,94.67
30,Original,98.38
32,Original,98.6
31,Original,93.89
45,Original,98.87
90,Original,98.54
72,Original,97.67
65,Original,77.78
53,Original,90.34
12,Original,94.9
84,Original,0.0
48,Original,93.83
42,Original,97.44
74,Original,97.57
51,Original,94.65
67,Original,98.33
46,Original,97.65
29,Original,84.21
11,Original,95.56
55,Original,98.27
81,Original,88.89
36,Original,100.0
22,Original,86.15
24,Original,70.0
15,Original,94.94
16,Original,94.87
43,Original,92.59
57,Original,96.43
99,Original,84.21
47,Original,88.89
20,Original,98.27
6,Original,91.67
37,Original,96.4
21,Original,92.47
77,Original,84.78
39,Original,90.91
66,Original,83.85
60,Original,96.83
73,Original,97.96
7,Original,75.0
78,Original,97.97
79,Original,96.12
75,Original,90.2
25,Original,85.71
0,Original,99.19
56,Original,87.5
91,Original,93.22
83,Original,100.0
93,Original,63.79
49,Original,94.64
100,Original,83.33
64,Original,90.91
59,Original,100.0
2,Original,98.15
101,Original,60.0
19,Original,89.62
82,Original,71.43
3,Original,61.9
27,Original,5.88
41,Original,95.88
102,Original,96.0
71,Original,100.0
35,Original,97.14
40,Original,95.74
54,Original,68.75
34,Original,100.0
62,Original,84.85
61,Original,98.21
10,Original,84.62
70,Original,100.0
68,Original,88.89
5,Original,100.0
88,Original,82.14
69,Original,72.73
85,Original,44.44
33,Original,83.33
92,Original,33.33
76,Original,83.33
4,Original,77.78
44,Original,71.43
26,Original,95.45
89,Original,75.0
38,Original,100.0
18,Original,80.0
96,Original,14.29
80,Original,66.67
58,Original,83.33
95,Original,0.0
13,Original,75.0
9,Original,100.0
94,Original,33.33
14,Original,0.0
98,Original,66.67
8,Original,66.67
