category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,93.04354129263913,82.58496409335729,77.24317324955116,71.31774236983843,62.25142280071814,50.71723070017953,37.56702423698384,21.904421005385995,10.682096050269301,3.0972666068222616,0.8086894075403951
Regularoty,Priority ,1041,97.40962536023056,93.46811719500481,88.76280499519693,87.12850144092221,82.03945244956773,74.73655139289147,65.32075888568683,48.60447646493757,29.87536983669548,9.99135446685879,3.6496541786743513
Regularoty,Prohibitory,3957,95.3268107151883,82.53657821582006,76.82487237806419,69.32032853171594,59.513497599191304,47.0807126611069,32.95366186504929,19.205549658832446,6.621051301491026,1.4395324740965376,0.35363659337882225
Regularoty,Mandatory,1203,94.84525353283456,85.78460515378222,81.04765586034914,75.89283458021615,66.83300914380715,52.45346633416458,38.32023275145469,23.857938487115543,11.30513715710723,4.653915211970076,2.658636741479634
Regularoty,Special regulations,1344,90.99551339285715,81.6953125,78.72162946428573,71.9489880952381,65.70017857142858,58.03563244047618,47.989538690476195,34.82189732142857,24.254136904761907,19.048377976190476,13.762924107142855
