class,filters,error
24,fog1,80.0
90,fog1,96.6
51,fog1,80.25
73,fog1,87.76
45,fog1,88.68
46,fog1,78.43
36,fog1,90.26
42,fog1,80.77
28,fog1,83.2
57,fog1,85.71
60,fog1,82.54
0,fog1,95.12
12,fog1,73.47
16,fog1,93.41
21,fog1,77.42
93,fog1,58.62
70,fog1,94.83
53,fog1,70.17
30,fog1,96.06
31,fog1,87.22
52,fog1,84.71
37,fog1,94.96
97,fog1,85.71
6,fog1,80.0
66,fog1,65.38
32,fog1,94.66
22,fog1,83.08
23,fog1,91.69
20,fog1,90.91
87,fog1,46.2
50,fog1,84.06
102,fog1,88.0
67,fog1,81.67
81,fog1,83.33
48,fog1,89.81
33,fog1,77.78
15,fog1,86.08
49,fog1,85.71
86,fog1,76.97
29,fog1,63.16
1,fog1,86.36
55,fog1,76.19
7,fog1,22.5
27,fog1,5.88
26,fog1,86.36
5,fog1,100.0
64,fog1,63.64
34,fog1,100.0
77,fog1,80.43
78,fog1,84.77
17,fog1,71.15
75,fog1,84.31
39,fog1,72.73
63,fog1,87.11
79,fog1,90.29
11,fog1,73.33
61,fog1,82.14
74,fog1,93.2
41,fog1,93.81
19,fog1,70.75
43,fog1,81.48
35,fog1,85.71
58,fog1,58.33
54,fog1,31.25
83,fog1,89.74
18,fog1,80.0
82,fog1,28.57
85,fog1,11.11
91,fog1,93.22
4,fog1,55.56
40,fog1,93.62
47,fog1,85.19
72,fog1,91.86
71,fog1,75.0
62,fog1,75.76
99,fog1,89.47
44,fog1,71.43
88,fog1,67.86
56,fog1,33.33
2,fog1,79.63
3,fog1,61.9
92,fog1,50.0
38,fog1,88.89
10,fog1,76.92
76,fog1,72.22
8,fog1,0.0
96,fog1,14.29
59,fog1,70.37
89,fog1,37.5
100,fog1,66.67
14,fog1,0.0
65,fog1,55.56
69,fog1,72.73
68,fog1,80.56
94,fog1,0.0
84,fog1,0.0
25,fog1,66.67
101,fog1,100.0
9,fog1,66.67
80,fog1,66.67
95,fog1,0.0
98,fog1,0.0
13,fog1,75.0
