class,filters,error
32,snownight,56.74
48,snownight,45.68
50,snownight,57.0
30,snownight,83.53
90,snownight,60.03
87,snownight,60.76
66,snownight,31.54
23,snownight,67.69
86,snownight,31.46
52,snownight,64.67
63,snownight,35.56
55,snownight,42.86
78,snownight,54.82
24,snownight,30.0
45,snownight,75.09
7,snownight,10.0
21,snownight,46.24
53,snownight,26.47
77,snownight,52.9
31,snownight,57.78
20,snownight,61.47
83,snownight,42.31
15,snownight,62.66
18,snownight,0.0
36,snownight,72.73
75,snownight,70.59
74,snownight,55.83
51,snownight,46.5
11,snownight,22.22
29,snownight,24.56
100,snownight,16.67
59,snownight,25.93
16,snownight,68.86
57,snownight,42.35
91,snownight,37.29
28,snownight,54.69
38,snownight,11.11
68,snownight,41.67
12,snownight,43.88
25,snownight,19.05
46,snownight,65.88
6,snownight,26.67
67,snownight,66.67
35,snownight,20.0
92,snownight,0.0
22,snownight,69.23
41,snownight,60.82
72,snownight,54.65
84,snownight,0.0
47,snownight,11.11
17,snownight,30.77
40,snownight,38.3
2,snownight,27.78
39,snownight,54.55
79,snownight,65.05
42,snownight,69.23
102,snownight,60.0
44,snownight,42.86
54,snownight,6.25
27,snownight,5.88
0,snownight,64.23
26,snownight,50.0
97,snownight,55.56
37,snownight,33.09
33,snownight,66.67
70,snownight,56.9
60,snownight,49.21
19,snownight,45.28
1,snownight,45.45
101,snownight,40.0
76,snownight,44.44
61,snownight,50.0
88,snownight,21.43
43,snownight,55.56
93,snownight,1.72
81,snownight,44.44
13,snownight,0.0
73,snownight,75.51
89,snownight,0.0
49,snownight,46.43
69,snownight,45.45
56,snownight,8.33
96,snownight,14.29
10,snownight,30.77
4,snownight,22.22
71,snownight,37.5
62,snownight,57.58
58,snownight,25.0
3,snownight,19.05
65,snownight,33.33
14,snownight,33.33
64,snownight,9.09
85,snownight,0.0
99,snownight,36.84
34,snownight,47.62
95,snownight,0.0
9,snownight,0.0
5,snownight,28.57
82,snownight,14.29
98,snownight,0.0
8,snownight,0.0
80,snownight,0.0
94,snownight,0.0
