class,filters,error
69,Original,72.73
15,Original,95.57
7,Original,87.5
93,Original,68.97
46,Original,97.25
90,Original,98.22
74,Original,96.6
52,Original,98.55
42,Original,93.59
60,Original,93.65
53,Original,90.34
51,Original,97.94
32,Original,97.47
19,Original,95.28
24,Original,80.0
61,Original,91.07
81,Original,91.67
45,Original,98.87
26,Original,86.36
55,Original,97.84
91,Original,83.05
50,Original,95.89
30,Original,97.45
20,Original,97.84
39,Original,93.94
63,Original,94.22
28,Original,96.48
47,Original,77.78
2,Original,90.74
43,Original,92.59
36,Original,100.0
23,Original,98.15
70,Original,100.0
79,Original,93.2
73,Original,97.96
17,Original,88.46
66,Original,88.46
78,Original,98.48
67,Original,100.0
41,Original,97.94
37,Original,95.68
49,Original,96.43
48,Original,94.14
72,Original,97.67
16,Original,92.31
87,Original,73.42
31,Original,95.0
77,Original,90.58
12,Original,95.92
40,Original,93.62
57,Original,95.92
0,Original,95.12
1,Original,93.18
86,Original,94.94
3,Original,76.19
75,Original,86.27
22,Original,81.54
89,Original,100.0
10,Original,92.31
56,Original,83.33
29,Original,89.47
9,Original,33.33
11,Original,86.67
25,Original,95.24
76,Original,88.89
68,Original,94.44
59,Original,100.0
82,Original,85.71
85,Original,33.33
21,Original,92.47
27,Original,0.0
62,Original,93.94
38,Original,100.0
33,Original,83.33
71,Original,100.0
97,Original,88.89
54,Original,56.25
44,Original,71.43
98,Original,100.0
6,Original,90.0
83,Original,92.31
102,Original,96.0
99,Original,94.74
84,Original,25.0
101,Original,100.0
35,Original,100.0
88,Original,75.0
34,Original,100.0
96,Original,14.29
65,Original,66.67
92,Original,16.67
64,Original,81.82
4,Original,88.89
58,Original,91.67
5,Original,85.71
18,Original,60.0
95,Original,0.0
8,Original,33.33
100,Original,83.33
80,Original,100.0
13,Original,50.0
94,Original,0.0
14,Original,33.33
