class,filters,error
87,night6,53.16
90,night6,96.12
28,night6,96.48
83,night6,91.03
20,night6,96.54
37,night6,94.24
70,night6,100.0
55,night6,96.1
57,night6,95.41
60,night6,90.48
30,night6,96.75
74,night6,94.17
22,night6,80.0
36,night6,99.35
32,night6,96.63
2,night6,90.74
52,night6,98.35
42,night6,91.03
45,night6,98.11
9,night6,33.33
77,night6,83.33
43,night6,92.59
31,night6,93.89
63,night6,77.33
33,night6,83.33
41,night6,97.94
0,night6,95.93
97,night6,82.54
67,night6,98.89
72,night6,96.51
6,night6,88.33
79,night6,93.2
53,night6,91.6
44,night6,71.43
23,night6,98.15
75,night6,88.24
16,night6,90.84
50,night6,95.65
51,night6,98.35
17,night6,82.69
86,night6,87.08
21,night6,92.47
46,night6,97.25
19,night6,96.23
91,night6,86.44
48,night6,91.67
7,night6,85.0
39,night6,93.94
76,night6,83.33
102,night6,96.0
66,night6,72.31
61,night6,92.86
11,night6,84.44
12,night6,95.92
73,night6,95.92
78,night6,97.97
59,night6,100.0
27,night6,0.0
1,night6,93.18
26,night6,86.36
81,night6,91.67
62,night6,93.94
47,night6,70.37
71,night6,100.0
34,night6,100.0
24,night6,90.0
93,night6,32.76
15,night6,95.57
68,night6,94.44
69,night6,63.64
88,night6,75.0
92,night6,16.67
54,night6,62.5
96,night6,28.57
100,night6,66.67
35,night6,97.14
40,night6,91.49
49,night6,94.64
10,night6,92.31
29,night6,87.72
58,night6,91.67
82,night6,100.0
18,night6,100.0
85,night6,33.33
56,night6,54.17
98,night6,100.0
64,night6,27.27
25,night6,95.24
13,night6,25.0
3,night6,76.19
65,night6,33.33
38,night6,100.0
4,night6,88.89
8,night6,33.33
89,night6,87.5
84,night6,25.0
99,night6,100.0
5,night6,85.71
101,night6,60.0
80,night6,100.0
14,night6,33.33
94,night6,0.0
95,night6,0.0
