class,filters,error
56,Original,83.33
63,Original,96.0
78,Original,97.97
57,Original,95.92
12,Original,93.88
32,Original,98.6
3,Original,76.19
37,Original,94.24
45,Original,98.87
19,Original,95.28
30,Original,98.61
15,Original,88.61
39,Original,90.91
1,Original,86.36
52,Original,98.35
50,Original,94.93
41,Original,95.88
79,Original,93.2
70,Original,100.0
90,Original,98.71
67,Original,99.44
23,Original,97.54
43,Original,94.44
46,Original,97.65
75,Original,92.16
29,Original,82.46
16,Original,94.87
42,Original,97.44
55,Original,97.84
66,Original,86.15
31,Original,94.44
48,Original,95.37
53,Original,89.92
17,Original,88.46
28,Original,98.05
20,Original,98.7
36,Original,98.7
0,Original,96.75
62,Original,90.91
91,Original,89.83
100,Original,50.0
21,Original,93.55
2,Original,83.33
51,Original,98.77
22,Original,83.08
11,Original,97.78
86,Original,93.26
77,Original,86.96
35,Original,100.0
82,Original,100.0
7,Original,92.5
10,Original,84.62
74,Original,96.6
61,Original,100.0
71,Original,100.0
102,Original,96.0
81,Original,88.89
6,Original,90.0
60,Original,96.83
83,Original,93.59
68,Original,88.89
97,Original,87.3
72,Original,96.51
49,Original,87.5
40,Original,95.74
92,Original,16.67
87,Original,96.84
26,Original,90.91
5,Original,100.0
73,Original,95.92
47,Original,88.89
18,Original,60.0
80,Original,100.0
93,Original,70.69
33,Original,77.78
54,Original,62.5
76,Original,94.44
59,Original,100.0
25,Original,95.24
88,Original,92.86
96,Original,57.14
34,Original,100.0
99,Original,84.21
98,Original,100.0
64,Original,63.64
8,Original,33.33
94,Original,0.0
65,Original,66.67
69,Original,72.73
27,Original,11.76
85,Original,33.33
89,Original,75.0
38,Original,100.0
24,Original,70.0
95,Original,0.0
58,Original,83.33
4,Original,88.89
14,Original,33.33
101,Original,100.0
84,Original,0.0
9,Original,100.0
13,Original,75.0
44,Original,71.43
