category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,91.15964991023341,90.93277827648114,90.44020197486535,90.79902154398565,91.11344703770197,90.70811041292639,90.44085727109515,89.72040394973071,89.67735188509876,88.64469479353681,87.02922351885098
Regularoty,Priority ,1041,95.10189241114314,95.57990393852064,95.19859750240154,95.19847262247838,95.19912584053793,95.67618635926993,95.48535062439963,95.29487992315082,95.29392891450529,94.62242074927954,93.08371757925073
Regularoty,Prohibitory,3957,93.25156431640134,92.99898913318171,93.1002982057114,93.2519231741218,93.1009502148092,92.89765731614862,92.94936820823855,92.44269648723778,91.91297700277987,91.0275739196361,89.23516805660854
Regularoty,Mandatory,1203,94.84641729010809,94.59736492103077,94.68036575228597,94.26381546134664,94.26436408977555,94.42985868661678,93.68319201995014,94.01273482959269,92.93303408146303,92.02089775561097,91.10532834580218
Regularoty,Special regulations,1344,91.66676339285715,91.07087053571429,90.92305059523812,91.07168898809526,90.40012648809524,89.43366071428575,88.09560267857141,86.16247767857145,85.04650297619048,82.21780505952383,80.28420386904762
