images,Original_model_42_noiselevelnight,night1_model_42_noiselevelnight,night2_model_42_noiselevelnight,night3_model_42_noiselevelnight,night4_model_42_noiselevelnight,night5_model_42_noiselevelnight,night6_model_42_noiselevelnight,night7_model_42_noiselevelnight,night8_model_42_noiselevelnight,night9_model_42_noiselevelnight,night10_model_42_noiselevelnight
9773,92.95012585695284,92.73445103857567,92.61244755960298,92.72479381970736,92.6431300521846,92.40668883659062,92.0704491967666,91.45548654456155,90.94471605443569,89.77799038166377,88.14146116852554
