class,filters,error
48,fogsnow,42.28
41,fogsnow,67.01
45,fogsnow,51.32
52,fogsnow,31.4
77,fogsnow,50.0
51,fogsnow,37.45
20,fogsnow,49.78
29,fogsnow,14.04
91,fogsnow,47.46
31,fogsnow,52.22
93,fogsnow,18.97
23,fogsnow,55.38
79,fogsnow,36.89
34,fogsnow,38.1
16,fogsnow,47.99
30,fogsnow,78.65
37,fogsnow,12.95
78,fogsnow,38.07
22,fogsnow,58.46
46,fogsnow,37.25
32,fogsnow,60.11
62,fogsnow,21.21
49,fogsnow,35.71
28,fogsnow,33.59
11,fogsnow,28.89
90,fogsnow,62.3
7,fogsnow,7.5
74,fogsnow,47.09
12,fogsnow,36.73
83,fogsnow,29.49
6,fogsnow,10.0
50,fogsnow,36.47
75,fogsnow,50.98
57,fogsnow,22.45
19,fogsnow,18.87
53,fogsnow,12.18
26,fogsnow,31.82
35,fogsnow,48.57
0,fogsnow,31.71
38,fogsnow,11.11
55,fogsnow,13.85
63,fogsnow,54.67
70,fogsnow,32.76
40,fogsnow,27.66
42,fogsnow,50.0
89,fogsnow,0.0
72,fogsnow,60.47
87,fogsnow,24.05
25,fogsnow,28.57
86,fogsnow,30.9
33,fogsnow,50.0
61,fogsnow,17.86
67,fogsnow,37.78
3,fogsnow,4.76
36,fogsnow,63.64
15,fogsnow,32.91
66,fogsnow,31.54
43,fogsnow,40.74
60,fogsnow,30.16
21,fogsnow,32.26
2,fogsnow,3.7
44,fogsnow,0.0
17,fogsnow,23.08
65,fogsnow,0.0
68,fogsnow,25.0
56,fogsnow,0.0
1,fogsnow,29.55
102,fogsnow,36.0
39,fogsnow,42.42
59,fogsnow,11.11
8,fogsnow,0.0
97,fogsnow,41.27
88,fogsnow,17.86
73,fogsnow,51.02
96,fogsnow,28.57
58,fogsnow,16.67
10,fogsnow,23.08
76,fogsnow,16.67
27,fogsnow,5.88
47,fogsnow,18.52
82,fogsnow,0.0
69,fogsnow,27.27
4,fogsnow,22.22
81,fogsnow,33.33
71,fogsnow,37.5
24,fogsnow,10.0
64,fogsnow,0.0
54,fogsnow,6.25
101,fogsnow,40.0
13,fogsnow,0.0
99,fogsnow,42.11
95,fogsnow,0.0
5,fogsnow,14.29
100,fogsnow,0.0
85,fogsnow,0.0
92,fogsnow,8.33
18,fogsnow,20.0
9,fogsnow,33.33
98,fogsnow,33.33
14,fogsnow,0.0
84,fogsnow,25.0
80,fogsnow,33.33
94,fogsnow,0.0
