class,filters,error
50,fognight,43.96
30,fognight,80.74
32,fognight,43.54
53,fognight,15.55
77,fognight,49.28
37,fognight,14.39
57,fognight,30.1
47,fognight,7.41
52,fognight,42.56
90,fognight,47.73
15,fognight,23.42
31,fognight,35.0
82,fognight,0.0
48,fognight,50.0
16,fognight,53.48
66,fognight,14.62
83,fognight,15.38
73,fognight,38.78
46,fognight,38.04
55,fognight,10.39
0,fognight,47.15
41,fognight,69.07
63,fognight,22.67
61,fognight,26.79
6,fognight,31.67
62,fognight,45.45
36,fognight,50.65
22,fognight,69.23
79,fognight,26.21
20,fognight,53.68
24,fognight,20.0
42,fognight,43.59
35,fognight,2.86
28,fognight,30.08
78,fognight,45.69
34,fognight,38.1
51,fognight,36.21
23,fognight,68.0
70,fognight,37.93
19,fognight,29.25
12,fognight,41.84
21,fognight,27.96
2,fognight,46.3
80,fognight,33.33
74,fognight,19.42
43,fognight,33.33
1,fognight,45.45
86,fognight,24.72
60,fognight,38.1
38,fognight,11.11
67,fognight,40.56
89,fognight,25.0
45,fognight,66.04
69,fognight,54.55
9,fognight,33.33
93,fognight,5.17
87,fognight,17.72
49,fognight,39.29
72,fognight,29.07
102,fognight,28.0
11,fognight,22.22
91,fognight,50.85
75,fognight,58.82
81,fognight,36.11
25,fognight,28.57
65,fognight,0.0
39,fognight,33.33
97,fognight,28.57
40,fognight,31.91
99,fognight,36.84
84,fognight,0.0
7,fognight,7.5
27,fognight,0.0
26,fognight,36.36
64,fognight,18.18
76,fognight,11.11
14,fognight,0.0
71,fognight,16.67
59,fognight,14.81
10,fognight,53.85
88,fognight,14.29
4,fognight,11.11
68,fognight,38.89
17,fognight,23.08
100,fognight,16.67
33,fognight,44.44
92,fognight,0.0
29,fognight,17.54
3,fognight,19.05
101,fognight,0.0
85,fognight,0.0
56,fognight,0.0
54,fognight,6.25
96,fognight,0.0
94,fognight,0.0
44,fognight,57.14
13,fognight,0.0
18,fognight,20.0
58,fognight,33.33
5,fognight,71.43
98,fognight,0.0
95,fognight,0.0
8,fognight,0.0
