images,Original_model_42_ideallevelsnow,snow1_model_42_ideallevelsnow,snow2_model_42_ideallevelsnow,snow3_model_42_ideallevelsnow,snow4_model_42_ideallevelsnow,snow5_model_42_ideallevelsnow,snow6_model_42_ideallevelsnow,snow7_model_42_ideallevelsnow,snow8_model_42_ideallevelsnow,snow9_model_42_ideallevelsnow,snow10_model_42_ideallevelsnow
9773,94.48497902384119,93.29837716156759,91.96760769466898,89.95254067328355,88.6523759336949,86.02200040929092,83.77186636651997,81.2850608820219,79.61659879259184,77.2027975033255,74.45045328967564
