category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,93.76260771992817,92.36983842010773,91.20228904847394,89.13971274685818,87.47767504488331,85.63746409335728,84.42485637342908,81.01482046678635,79.57787701974866,77.8277513464991,75.17877468581689
Regularoty,Priority ,1041,96.83163304514889,96.34929875120079,95.29359269932756,94.4275600384246,93.27722382324689,90.29746397694525,89.23859750240155,86.17023054755045,86.4521613832853,84.72818443804034,84.05533141210375
Regularoty,Prohibitory,3957,95.45128127369217,93.9105964114228,92.36847611827143,89.46266110689918,87.8697017942886,84.73461713419258,81.07223907000251,79.10016173869093,76.7235734142027,73.23711902956785,70.43313115996966
Regularoty,Mandatory,1203,95.5927098919368,95.26056525353282,94.26479634247713,93.18348295926847,92.68603491271817,90.94064837905238,89.19423940149626,87.44743973399834,84.95386533665837,83.1249459684123,79.3020365752286
Regularoty,Special regulations,1344,90.02837053571427,88.91572172619048,87.42372767857144,86.38417410714284,85.71139136904765,82.73556547619049,81.54982886904763,78.86611607142856,78.12658482142855,76.71285714285716,73.28877976190475
