class,filters,error
45,Original,99.62
16,Original,94.14
53,Original,91.6
48,Original,92.28
90,Original,98.54
17,Original,86.54
46,Original,98.04
23,Original,97.85
32,Original,99.16
15,Original,94.3
51,Original,97.94
30,Original,97.68
87,Original,73.42
62,Original,93.94
50,Original,96.38
24,Original,85.0
55,Original,95.67
28,Original,97.66
61,Original,94.64
83,Original,94.87
19,Original,96.23
79,Original,90.29
49,Original,89.29
52,Original,98.97
1,Original,93.18
86,Original,91.57
63,Original,95.11
93,Original,74.14
42,Original,97.44
71,Original,100.0
0,Original,98.37
12,Original,95.92
77,Original,89.86
43,Original,92.59
74,Original,97.57
36,Original,100.0
11,Original,100.0
75,Original,88.24
84,Original,0.0
40,Original,95.74
20,Original,97.84
69,Original,90.91
57,Original,96.94
81,Original,88.89
66,Original,90.77
72,Original,97.67
22,Original,80.0
29,Original,92.98
78,Original,96.95
31,Original,91.67
65,Original,55.56
6,Original,90.0
5,Original,71.43
26,Original,95.45
80,Original,100.0
97,Original,96.83
39,Original,93.94
67,Original,99.44
33,Original,83.33
35,Original,94.29
41,Original,96.91
102,Original,96.0
37,Original,95.68
59,Original,100.0
7,Original,82.5
60,Original,98.41
3,Original,66.67
92,Original,0.0
68,Original,94.44
95,Original,0.0
99,Original,84.21
25,Original,100.0
58,Original,91.67
54,Original,43.75
91,Original,88.14
70,Original,100.0
73,Original,97.96
18,Original,80.0
88,Original,89.29
76,Original,94.44
2,Original,96.3
13,Original,50.0
21,Original,93.55
27,Original,11.76
10,Original,92.31
101,Original,100.0
64,Original,45.45
85,Original,44.44
100,Original,83.33
56,Original,70.83
96,Original,71.43
82,Original,100.0
34,Original,100.0
4,Original,88.89
47,Original,92.59
14,Original,0.0
89,Original,62.5
38,Original,66.67
94,Original,0.0
8,Original,66.67
44,Original,71.43
9,Original,66.67
98,Original,100.0
