category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,92.95417863554758,91.83051615798922,91.69602333931776,91.87654398563731,91.3824147217235,91.06871184919208,90.52933123877918,90.30478456014363,89.8102513464991,88.59859964093359,87.07337522441651
Regularoty,Priority ,1041,97.1180595581172,96.63791546589817,96.44533141210376,95.77538904899137,95.87048991354467,95.48470701248799,95.00606147934678,94.62142170989435,94.33318924111431,92.31731988472623,90.10632084534103
Regularoty,Prohibitory,3957,95.62766489764974,94.76976244629772,94.51788476118271,94.23799090219866,93.60678797068488,93.02600202173363,92.24180439727067,91.23198888046501,90.0428380085924,88.02187768511499,86.88478140005056
Regularoty,Mandatory,1203,96.0927680798005,95.51246051537822,95.59548628428928,95.42783042394014,95.34540315876973,94.92932668329176,94.26305901911887,94.42884455527847,93.43356608478803,92.76782211138818,91.6868079800499
Regularoty,Special regulations,1344,88.98811011904765,87.12734375000001,86.38417410714287,86.30880208333332,86.0110193452381,84.89718749999999,83.40478422619047,82.0699925595238,80.87778273809523,78.94221726190474,77.75270833333333
