class,filters,error
86,Original,92.7
97,Original,88.89
83,Original,93.59
45,Original,99.25
52,Original,98.55
48,Original,94.44
90,Original,98.22
28,Original,98.05
30,Original,97.68
47,Original,81.48
36,Original,100.0
68,Original,94.44
42,Original,93.59
51,Original,97.12
55,Original,98.27
50,Original,96.62
78,Original,98.48
32,Original,96.63
46,Original,97.25
3,Original,47.62
21,Original,92.47
93,Original,12.07
67,Original,99.44
29,Original,89.47
11,Original,86.67
53,Original,92.44
43,Original,92.59
62,Original,93.94
19,Original,95.28
16,Original,94.51
85,Original,55.56
79,Original,93.2
74,Original,96.12
22,Original,84.62
0,Original,95.93
57,Original,97.96
102,Original,96.0
12,Original,94.9
41,Original,96.91
59,Original,100.0
87,Original,94.3
77,Original,89.13
37,Original,95.68
15,Original,93.67
23,Original,97.54
63,Original,93.78
75,Original,92.16
20,Original,97.84
40,Original,87.23
24,Original,75.0
6,Original,88.33
92,Original,8.33
88,Original,78.57
1,Original,95.45
31,Original,97.22
26,Original,95.45
70,Original,100.0
7,Original,80.0
91,Original,89.83
66,Original,87.69
2,Original,92.59
94,Original,0.0
89,Original,100.0
61,Original,94.64
76,Original,100.0
33,Original,83.33
60,Original,96.83
25,Original,100.0
17,Original,88.46
81,Original,88.89
72,Original,97.67
35,Original,100.0
84,Original,0.0
39,Original,90.91
99,Original,84.21
49,Original,94.64
64,Original,81.82
4,Original,77.78
73,Original,100.0
56,Original,79.17
34,Original,100.0
27,Original,11.76
58,Original,91.67
82,Original,100.0
71,Original,95.83
5,Original,100.0
98,Original,100.0
38,Original,77.78
18,Original,80.0
44,Original,85.71
69,Original,100.0
95,Original,0.0
13,Original,50.0
65,Original,66.67
80,Original,100.0
8,Original,33.33
54,Original,62.5
14,Original,33.33
10,Original,92.31
9,Original,66.67
96,Original,28.57
101,Original,100.0
100,Original,0.0
