category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fog_model_52,fog_model_49,fog_model_42,night_model_52,night_model_49,night_model_42,rain_model_52,rain_model_49,rain_model_42,snow_model_52,snow_model_49,snow_model_42,day_model_52,day_model_49,day_model_42
Dangerous warning,Dangerous warning,2228,87.70251795332136,89.22706014362657,88.01710951526033,33.30464991023339,43.044281867145415,42.72915619389587,82.44957809694793,87.56651256732495,85.54747755834828,79.5799236983842,82.49584380610413,81.68747755834829,66.92048922800717,68.71693895870736,63.509456912028725,87.38638240574505,88.95879263913824,87.79165170556553
Regularoty,Priority ,1041,93.65982708933717,95.67667627281462,94.04605187319885,72.90905859750241,69.83485110470701,63.69114313160424,86.55153698366954,90.58361191162344,91.25854947166188,91.54403458213255,93.18162343900097,91.1634293948127,83.0933525456292,84.82056676272816,81.46006724303554,93.9472334293948,95.6777521613833,93.94721421709895
Regularoty,Prohibitory,3957,90.01849886277482,91.93927217589084,90.4224816780389,29.491854940611574,31.969163507707858,32.19734647460198,79.7332701541572,82.91653525398027,83.29540055597671,77.83643416729845,80.71808440737932,79.40217589082637,60.37454131918118,63.658334596916866,57.29126863785695,89.58814758655546,91.53468789486985,90.14512004043466
Regularoty,Mandatory,1203,92.10411471321697,92.26907730673317,91.60574397339984,23.773133832086447,32.668744804655034,30.75624272651704,60.931039068994195,77.47391521197007,65.50306733167082,80.7963923524522,83.208753117207,83.29029925187031,68.6615876974231,68.82758104738154,64.33989193682459,92.02070656691606,92.26998337489611,91.68809642560265
Regularoty,Special regulations,1344,84.89324404761905,85.86333333333333,89.35972470238094,32.812247023809526,45.53409226190476,42.855461309523804,61.82978422619049,68.0818080357143,69.64375,79.53924851190476,81.32560267857141,83.77987351190477,70.75985863095238,68.97092261904761,66.36758184523809,84.82267857142857,86.4561086309524,89.35903273809525
