class,filters,error
23,Original,95.08
0,Original,95.12
45,Original,97.36
87,Original,70.25
71,Original,83.33
55,Original,91.34
57,Original,64.29
15,Original,95.57
52,Original,96.28
48,Original,92.9
30,Original,96.75
59,Original,100.0
28,Original,95.7
90,Original,95.95
67,Original,97.78
16,Original,90.11
20,Original,94.81
19,Original,82.08
12,Original,83.67
81,Original,80.56
35,Original,94.29
91,Original,79.66
53,Original,89.92
31,Original,89.44
50,Original,91.79
63,Original,94.67
51,Original,90.12
7,Original,57.5
61,Original,92.86
66,Original,74.62
78,Original,91.37
1,Original,84.09
32,Original,92.7
83,Original,97.44
72,Original,94.19
21,Original,92.47
29,Original,49.12
65,Original,0.0
37,Original,91.37
6,Original,75.0
22,Original,81.54
43,Original,85.19
24,Original,55.0
77,Original,86.96
86,Original,85.39
39,Original,81.82
60,Original,79.37
36,Original,96.75
70,Original,98.28
56,Original,54.17
42,Original,97.44
68,Original,83.33
79,Original,92.23
74,Original,94.66
88,Original,85.71
46,Original,93.33
41,Original,96.91
34,Original,95.24
3,Original,61.9
17,Original,73.08
82,Original,100.0
76,Original,83.33
73,Original,93.88
97,Original,79.37
40,Original,93.62
2,Original,87.04
102,Original,92.0
93,Original,50.0
11,Original,88.89
26,Original,86.36
38,Original,100.0
62,Original,93.94
92,Original,0.0
49,Original,89.29
98,Original,100.0
47,Original,74.07
33,Original,77.78
75,Original,90.2
64,Original,27.27
27,Original,5.88
95,Original,33.33
4,Original,66.67
25,Original,90.48
10,Original,92.31
101,Original,80.0
85,Original,22.22
89,Original,12.5
5,Original,100.0
58,Original,58.33
96,Original,71.43
54,Original,56.25
69,Original,72.73
99,Original,78.95
9,Original,66.67
8,Original,66.67
100,Original,66.67
94,Original,0.0
44,Original,71.43
13,Original,75.0
14,Original,33.33
18,Original,100.0
80,Original,100.0
84,Original,25.0
