images,Original_model_52_baseline,Original_model_49_baseline,Original_model_42_baseline,fog_model_52_baseline,fog_model_49_baseline,fog_model_42_baseline,night_model_52_baseline,night_model_49_baseline,night_model_42_baseline,rain_model_52_baseline,rain_model_49_baseline,rain_model_42_baseline,snow_model_52_baseline,snow_model_49_baseline,snow_model_42_baseline,day_model_52_baseline,day_model_49_baseline,day_model_42_baseline
9773,89.43027320167809,90.92407960708076,90.25959275555101,34.73847334492991,40.47897677274123,39.241322009618344,76.30222347283332,82.08324260718304,80.58950373477948,80.29253965005628,82.84109382993961,82.25658651386473,66.7351099969303,68.43262867082778,63.39910672260308,89.19459940652818,90.78085439476108,90.09540673283537
