class,filters,error
23,night,94.46
0,night,91.87
45,night,95.85
87,night,53.16
71,night,33.33
55,night,86.15
57,night,69.39
15,night,86.71
52,night,90.08
48,night,87.65
30,night,96.75
59,night,100.0
28,night,95.31
90,night,89.81
67,night,91.67
16,night,83.15
20,night,95.24
19,night,84.91
12,night,79.59
81,night,33.33
35,night,62.86
91,night,77.97
53,night,87.82
31,night,82.22
50,night,84.54
63,night,52.0
51,night,89.71
7,night,27.5
61,night,82.14
66,night,7.69
78,night,64.97
1,night,79.55
32,night,92.7
83,night,91.03
72,night,54.65
21,night,91.4
29,night,75.44
65,night,11.11
37,night,95.68
6,night,88.33
22,night,86.15
43,night,96.3
24,night,65.0
77,night,36.96
86,night,26.4
39,night,84.85
60,night,90.48
36,night,94.16
70,night,84.48
56,night,37.5
42,night,89.74
68,night,30.56
79,night,67.96
74,night,81.07
88,night,78.57
46,night,92.55
41,night,95.88
34,night,95.24
3,night,61.9
17,night,69.23
82,night,0.0
76,night,61.11
73,night,51.02
97,night,76.19
40,night,93.62
2,night,81.48
102,night,40.0
93,night,60.34
11,night,77.78
26,night,63.64
38,night,88.89
62,night,90.91
92,night,0.0
49,night,92.86
98,night,0.0
47,night,96.3
33,night,72.22
75,night,74.51
64,night,9.09
27,night,17.65
95,night,0.0
4,night,88.89
25,night,80.95
10,night,84.62
101,night,0.0
85,night,33.33
89,night,0.0
5,night,28.57
58,night,91.67
96,night,14.29
54,night,56.25
69,night,54.55
99,night,73.68
9,night,66.67
8,night,100.0
100,night,0.0
94,night,0.0
44,night,71.43
13,night,25.0
14,night,0.0
18,night,100.0
80,night,0.0
84,night,0.0
