class,filters,error
30,Original,99.07
90,Original,98.54
78,Original,98.98
57,Original,96.94
32,Original,98.31
74,Original,98.06
22,Original,81.54
23,Original,98.46
68,Original,91.67
17,Original,90.38
35,Original,97.14
41,Original,97.94
86,Original,92.13
48,Original,95.99
19,Original,95.28
50,Original,97.1
52,Original,98.14
46,Original,98.43
20,Original,97.4
66,Original,90.77
53,Original,89.08
16,Original,93.04
67,Original,99.44
37,Original,95.68
56,Original,79.17
63,Original,97.78
88,Original,85.71
75,Original,90.2
45,Original,99.62
39,Original,93.94
77,Original,89.13
6,Original,90.0
83,Original,93.59
51,Original,99.59
55,Original,97.84
60,Original,98.41
12,Original,91.84
3,Original,76.19
15,Original,95.57
73,Original,97.96
87,Original,91.14
10,Original,100.0
99,Original,94.74
29,Original,92.98
34,Original,100.0
0,Original,97.56
31,Original,93.89
36,Original,99.35
2,Original,88.89
40,Original,95.74
69,Original,72.73
24,Original,70.0
28,Original,98.44
72,Original,97.67
47,Original,88.89
61,Original,96.43
102,Original,96.0
81,Original,91.67
26,Original,95.45
42,Original,94.87
43,Original,96.3
4,Original,88.89
21,Original,92.47
92,Original,66.67
70,Original,100.0
49,Original,98.21
13,Original,75.0
11,Original,86.67
97,Original,95.24
85,Original,0.0
79,Original,94.17
91,Original,94.92
7,Original,90.0
93,Original,84.48
64,Original,63.64
65,Original,100.0
76,Original,88.89
84,Original,25.0
96,Original,14.29
82,Original,100.0
5,Original,85.71
59,Original,100.0
62,Original,84.85
80,Original,100.0
25,Original,76.19
54,Original,56.25
1,Original,93.18
38,Original,100.0
27,Original,0.0
58,Original,41.67
71,Original,95.83
101,Original,100.0
33,Original,83.33
8,Original,66.67
100,Original,83.33
18,Original,60.0
89,Original,75.0
44,Original,85.71
94,Original,0.0
14,Original,66.67
9,Original,66.67
95,Original,0.0
98,Original,100.0
