class,filters,error
46,fog6,33.73
52,fog6,29.75
75,fog6,56.86
55,fog6,8.23
78,fog6,27.41
20,fog6,51.95
15,fog6,21.52
28,fog6,42.58
2,fog6,33.33
90,fog6,54.21
16,fog6,45.79
31,fog6,72.22
49,fog6,21.43
45,fog6,52.08
57,fog6,13.78
37,fog6,31.65
36,fog6,59.09
48,fog6,45.99
32,fog6,57.87
30,fog6,71.93
23,fog6,61.54
50,fog6,50.24
73,fog6,44.9
51,fog6,33.74
29,fog6,10.53
93,fog6,20.69
63,fog6,46.22
1,fog6,29.55
53,fog6,7.56
67,fog6,31.67
77,fog6,33.33
19,fog6,16.98
68,fog6,27.78
21,fog6,26.88
0,fog6,30.89
11,fog6,26.67
66,fog6,32.31
7,fog6,2.5
97,fog6,26.98
12,fog6,31.63
43,fog6,50.0
74,fog6,58.74
76,fog6,33.33
60,fog6,15.87
3,fog6,23.81
87,fog6,25.32
18,fog6,0.0
86,fog6,27.53
47,fog6,3.7
6,fog6,13.33
70,fog6,22.41
83,fog6,16.67
17,fog6,17.31
94,fog6,0.0
91,fog6,35.59
65,fog6,0.0
22,fog6,56.92
81,fog6,16.67
79,fog6,25.24
41,fog6,67.01
61,fog6,17.86
24,fog6,5.0
72,fog6,33.72
33,fog6,38.89
59,fog6,18.52
42,fog6,35.9
38,fog6,33.33
88,fog6,14.29
84,fog6,0.0
85,fog6,0.0
102,fog6,20.0
39,fog6,12.12
71,fog6,12.5
35,fog6,31.43
89,fog6,12.5
10,fog6,23.08
54,fog6,6.25
99,fog6,31.58
58,fog6,0.0
56,fog6,20.83
69,fog6,27.27
64,fog6,0.0
40,fog6,21.28
25,fog6,38.1
34,fog6,71.43
8,fog6,0.0
62,fog6,9.09
26,fog6,40.91
13,fog6,0.0
14,fog6,0.0
27,fog6,0.0
82,fog6,14.29
92,fog6,16.67
44,fog6,14.29
4,fog6,22.22
5,fog6,28.57
9,fog6,0.0
96,fog6,0.0
101,fog6,40.0
100,fog6,33.33
80,fog6,0.0
98,fog6,0.0
95,fog6,0.0
