category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,93.17722172351884,83.03418761220826,78.63460502692999,71.45407540394972,61.44480251346498,50.08914721723519,37.43331687612208,23.96725314183124,10.952338420107719,6.41749551166966,3.7690888689407536
Regularoty,Priority ,1041,97.59612872238233,93.08311239193084,90.58634005763689,87.32046109510088,82.03587896253602,73.48633045148897,65.22886647454371,48.799702209414015,29.01260326609029,12.871748318924112,5.377915465898175
Regularoty,Prohibitory,3957,96.23490017690169,84.45770280515544,78.34295425827648,69.49690422036898,60.652289613343456,48.09122314885014,33.788415466262315,20.14100328531716,8.971253474854686,3.1085418246146066,0.7324968410411927
Regularoty,Mandatory,1203,96.00842892768078,87.86304239401497,82.79433083956775,74.31552784704904,63.83982543640896,51.53813798836243,35.41136325852037,18.868312551953448,7.231163757273482,2.6603325020781377,0.6652618453865337
Regularoty,Special regulations,1344,93.00389136904761,83.41097470238094,77.97689732142857,71.42709821428572,63.543794642857144,51.712269345238106,37.874010416666664,25.744657738095235,15.6255505952381,8.482715773809524,6.250252976190477
