category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,93.89673249551166,93.5824596050269,93.5812567324955,92.90917863554756,92.1909156193896,92.27974416517057,92.23525583482943,92.10182226211849,91.51714542190305,91.47224865350091,90.61898114901257
Regularoty,Priority ,1041,97.02058597502402,96.9249567723343,96.63716618635928,96.54312199807877,96.25585975024016,96.82867435158502,96.06056676272814,95.96759846301633,95.28974063400577,96.06141210374642,95.48405379442842
Regularoty,Prohibitory,3957,96.10856709628504,95.60293404094011,95.27460449835733,95.07267121556735,94.28953500126357,94.36341167551177,93.88386656558,93.4552767247915,92.87387161991406,92.29124083901947,92.19085418246148
Regularoty,Mandatory,1203,96.34131338320864,96.25983374896092,96.34252701579383,96.1772984206151,96.00936824605152,96.00899418121361,95.75985037406481,95.1787281795511,95.17955943474647,94.76408977556109,95.1802493765586
Regularoty,Special regulations,1344,91.36877976190476,90.84926339285714,90.25229910714287,90.17852678571427,89.2108482142857,88.8380208333333,87.57537202380954,88.69247767857144,88.69261160714285,87.27659970238095,88.01949404761903
