class,filters,error
20,Original,98.27
90,Original,98.22
48,Original,89.51
63,Original,90.67
31,Original,85.56
86,Original,88.2
50,Original,92.75
15,Original,100.0
52,Original,94.21
60,Original,74.6
32,Original,96.63
73,Original,91.84
74,Original,95.15
55,Original,91.34
45,Original,93.96
39,Original,90.91
17,Original,80.77
12,Original,87.76
23,Original,94.77
91,Original,81.36
93,Original,55.17
53,Original,91.6
102,Original,96.0
1,Original,81.82
28,Original,96.88
0,Original,95.12
7,Original,77.5
72,Original,93.02
92,Original,25.0
62,Original,69.7
36,Original,96.1
59,Original,96.3
83,Original,92.31
70,Original,100.0
30,Original,96.29
46,Original,96.08
19,Original,86.79
88,Original,75.0
97,Original,80.95
78,Original,87.82
6,Original,90.0
57,Original,80.1
87,Original,46.2
16,Original,94.14
77,Original,78.26
25,Original,76.19
67,Original,97.78
71,Original,95.83
40,Original,89.36
61,Original,89.29
51,Original,88.89
58,Original,91.67
37,Original,97.12
89,Original,37.5
81,Original,72.22
43,Original,90.74
79,Original,92.23
29,Original,61.4
22,Original,80.0
49,Original,85.71
24,Original,55.0
27,Original,17.65
41,Original,93.81
21,Original,90.32
76,Original,88.89
64,Original,54.55
99,Original,94.74
4,Original,88.89
101,Original,100.0
11,Original,88.89
66,Original,72.31
47,Original,81.48
35,Original,91.43
34,Original,100.0
42,Original,93.59
54,Original,43.75
100,Original,0.0
3,Original,66.67
33,Original,50.0
75,Original,82.35
2,Original,92.59
82,Original,85.71
13,Original,50.0
26,Original,81.82
68,Original,86.11
96,Original,28.57
44,Original,85.71
94,Original,0.0
10,Original,76.92
38,Original,88.89
65,Original,0.0
56,Original,50.0
18,Original,60.0
69,Original,45.45
85,Original,44.44
98,Original,100.0
84,Original,0.0
8,Original,66.67
5,Original,57.14
95,Original,0.0
9,Original,66.67
14,Original,33.33
80,Original,100.0
