category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fog_model_52,fog_model_49,fog_model_42,night_model_52,night_model_49,night_model_42,rain_model_52,rain_model_49,rain_model_42,snow_model_52,snow_model_49,snow_model_42,day_model_52,day_model_49,day_model_42
Dangerous warning,Dangerous warning,2228,90.26113105924595,85.27789946140035,89.31978456014363,42.102262118491915,44.20998653500898,50.27090664272891,85.72749102333933,78.05213644524237,86.49086624775583,84.0226750448833,79.62419658886894,82.09193895870737,66.65151705565532,66.3370870736086,64.94750448833034,90.17176391382405,85.81634201077199,89.40936714542191
Regularoty,Priority ,1041,93.66197886647456,92.89100864553315,94.6207204610951,71.761027857829,64.84008645533143,78.09708933717579,86.35801152737753,84.533823246878,89.04962536023055,89.04822286263207,91.54549471661863,92.40963496637848,79.153823246878,82.90215177713736,79.4442363112392,93.46831892411143,93.08306436119116,95.00730067243036
Regularoty,Prohibitory,3957,89.91585797321204,88.09657568865302,91.38164771291382,28.91093757897396,40.61087945413192,38.99414202678797,76.6745084660096,78.67191053828657,81.62696992671214,75.81504927975739,80.11214556482183,79.68088198129894,55.951344452868334,60.170212282031834,56.70984331564316,89.33585291887796,87.97130401819561,91.07825372757142
Regularoty,Mandatory,1203,90.02566916043226,91.35650872817955,92.35260182876145,20.448470490440567,37.24138819617623,31.17153782211139,57.77199501246882,43.22755610972569,72.90084788029925,78.47043225270156,83.04151288445553,83.79198669991688,55.94387364921031,67.3330174563591,64.50536159600998,90.10766417290108,90.77422277639236,92.43527015793849
Regularoty,Special regulations,1344,83.5560267857143,80.06089285714285,85.63909226190476,41.51772321428571,45.38712797619048,43.60240327380951,59.525550595238094,59.972671130952385,62.57419642857144,77.08598214285716,76.71267857142855,79.0185119047619,64.73418898809523,66.07130208333332,63.912336309523795,83.48256696428574,80.80572172619048,85.63872767857144
