images,Original_model_52_baseline,Original_model_49_baseline,Original_model_42_baseline,fog_model_52_baseline,fog_model_49_baseline,fog_model_42_baseline,night_model_52_baseline,night_model_49_baseline,night_model_42_baseline,rain_model_52_baseline,rain_model_49_baseline,rain_model_42_baseline,snow_model_52_baseline,snow_model_49_baseline,snow_model_42_baseline,day_model_52_baseline,day_model_49_baseline,day_model_42_baseline
9773,89.53250281387497,87.26087895221528,90.58640642586718,37.17456052389235,44.254304717077666,45.400947508441625,75.08468433439067,72.2204686380845,79.83215696306148,79.59739690985367,81.11184999488387,82.00134656707255,62.069109792284884,65.69069374808144,62.9595282922337,89.25665302363656,87.38412053617108,90.53529110815515
