class,filters,error
59,fog,18.52
46,fog,9.02
48,fog,63.89
28,fog,62.5
16,fog,74.73
67,fog,37.78
79,fog,33.01
45,fog,36.6
20,fog,63.64
30,fog,88.63
88,fog,10.71
98,fog,0.0
52,fog,49.38
83,fog,33.33
74,fog,44.17
6,fog,61.67
53,fog,22.27
77,fog,36.23
27,fog,11.76
23,fog,45.54
31,fog,41.67
50,fog,66.43
49,fog,53.57
90,fog,72.82
37,fog,87.05
3,fog,19.05
60,fog,0.0
87,fog,7.59
32,fog,88.48
55,fog,7.36
12,fog,28.57
56,fog,4.17
15,fog,62.66
1,fog,56.82
78,fog,17.26
21,fog,38.71
72,fog,8.14
7,fog,12.5
86,fog,19.1
22,fog,73.85
19,fog,8.49
51,fog,22.22
63,fog,29.33
0,fog,53.66
71,fog,0.0
75,fog,29.41
25,fog,42.86
47,fog,37.04
43,fog,75.93
61,fog,33.93
35,fog,40.0
40,fog,63.83
66,fog,19.23
57,fog,12.24
26,fog,40.91
42,fog,73.08
41,fog,35.05
62,fog,3.03
36,fog,58.44
39,fog,51.52
33,fog,38.89
97,fog,41.27
38,fog,22.22
68,fog,38.89
70,fog,34.48
73,fog,69.39
93,fog,6.9
91,fog,27.12
96,fog,42.86
2,fog,48.15
11,fog,51.11
64,fog,0.0
99,fog,36.84
17,fog,38.46
24,fog,5.0
54,fog,18.75
10,fog,46.15
29,fog,7.02
4,fog,0.0
95,fog,0.0
85,fog,0.0
13,fog,25.0
81,fog,0.0
34,fog,95.24
65,fog,0.0
5,fog,14.29
84,fog,0.0
76,fog,27.78
102,fog,8.0
44,fog,14.29
89,fog,0.0
82,fog,0.0
100,fog,0.0
58,fog,8.33
92,fog,8.33
14,fog,0.0
94,fog,0.0
69,fog,27.27
80,fog,0.0
18,fog,20.0
9,fog,0.0
8,fog,33.33
101,fog,40.0
