class,filters,error
20,night,94.81
90,night,91.75
48,night,82.41
63,night,30.22
31,night,66.11
86,night,24.72
50,night,83.82
15,night,96.2
52,night,81.2
60,night,76.19
32,night,93.26
73,night,67.35
74,night,79.13
55,night,81.82
45,night,92.83
39,night,57.58
17,night,80.77
12,night,85.71
23,night,89.85
91,night,49.15
93,night,15.52
53,night,87.39
102,night,24.0
1,night,65.91
28,night,88.28
0,night,92.68
7,night,67.5
72,night,29.07
92,night,0.0
62,night,72.73
36,night,76.62
59,night,96.3
83,night,75.64
70,night,84.48
30,night,95.82
46,night,90.59
19,night,78.3
88,night,46.43
97,night,84.13
78,night,53.3
6,night,83.33
57,night,71.43
87,night,5.7
16,night,90.11
77,night,42.75
25,night,76.19
67,night,69.44
71,night,25.0
40,night,89.36
61,night,92.86
51,night,76.13
58,night,58.33
37,night,94.24
89,night,37.5
81,night,19.44
43,night,88.89
79,night,75.73
29,night,70.18
22,night,80.0
49,night,80.36
24,night,40.0
27,night,17.65
41,night,91.75
21,night,88.17
76,night,33.33
64,night,0.0
99,night,21.05
4,night,88.89
101,night,0.0
11,night,88.89
66,night,16.15
47,night,44.44
35,night,28.57
34,night,100.0
42,night,84.62
54,night,6.25
100,night,0.0
3,night,66.67
33,night,22.22
75,night,21.57
2,night,81.48
82,night,0.0
13,night,0.0
26,night,81.82
68,night,66.67
96,night,28.57
44,night,85.71
94,night,0.0
10,night,84.62
38,night,44.44
65,night,0.0
56,night,4.17
18,night,80.0
69,night,36.36
85,night,22.22
98,night,0.0
84,night,0.0
8,night,66.67
5,night,42.86
95,night,0.0
9,night,33.33
14,night,0.0
80,night,0.0
