class,filters,error
59,fog,18.52
46,fog,15.29
48,fog,57.72
28,fog,52.34
16,fog,64.47
67,fog,30.0
79,fog,27.18
45,fog,52.45
20,fog,48.05
30,fog,78.65
88,fog,25.0
98,fog,0.0
52,fog,52.27
83,fog,32.05
74,fog,47.09
6,fog,35.0
53,fog,43.28
77,fog,44.93
27,fog,0.0
23,fog,64.62
31,fog,22.22
50,fog,72.46
49,fog,25.0
90,fog,69.58
37,fog,36.69
3,fog,9.52
60,fog,11.11
87,fog,2.53
32,fog,77.53
55,fog,14.72
12,fog,27.55
56,fog,12.5
15,fog,8.23
1,fog,50.0
78,fog,45.69
21,fog,40.86
72,fog,31.4
7,fog,0.0
86,fog,20.79
22,fog,58.46
19,fog,31.13
51,fog,15.64
63,fog,31.11
0,fog,65.85
71,fog,4.17
75,fog,60.78
25,fog,23.81
47,fog,11.11
43,fog,57.41
61,fog,62.5
35,fog,11.43
40,fog,31.91
66,fog,20.0
57,fog,34.69
26,fog,22.73
42,fog,58.97
41,fog,41.24
62,fog,18.18
36,fog,53.9
39,fog,24.24
33,fog,11.11
97,fog,57.14
38,fog,11.11
68,fog,33.33
70,fog,31.03
73,fog,42.86
93,fog,29.31
91,fog,49.15
96,fog,14.29
2,fog,40.74
11,fog,28.89
64,fog,0.0
99,fog,36.84
17,fog,28.85
24,fog,5.0
54,fog,6.25
10,fog,46.15
29,fog,21.05
4,fog,0.0
95,fog,0.0
85,fog,0.0
13,fog,0.0
81,fog,0.0
34,fog,66.67
65,fog,0.0
5,fog,0.0
84,fog,0.0
76,fog,16.67
102,fog,48.0
44,fog,14.29
89,fog,50.0
82,fog,0.0
100,fog,0.0
58,fog,0.0
92,fog,8.33
14,fog,0.0
94,fog,0.0
69,fog,27.27
80,fog,33.33
18,fog,0.0
9,fog,0.0
8,fog,0.0
101,fog,0.0
