class,filters,error
20,day,93.94
15,day,96.84
67,day,99.44
51,day,91.36
72,day,93.02
50,day,92.75
89,day,0.0
74,day,96.6
30,day,97.45
1,day,97.73
27,day,23.53
57,day,88.78
36,day,95.45
53,day,82.77
28,day,97.66
52,day,95.45
19,day,83.96
79,day,92.23
87,day,60.76
32,day,96.07
47,day,88.89
48,day,95.37
7,day,67.5
17,day,80.77
66,day,76.15
90,day,97.57
91,day,86.44
46,day,94.12
10,day,84.62
0,day,92.68
86,day,84.27
78,day,91.88
55,day,87.88
21,day,80.65
39,day,90.91
12,day,83.67
77,day,86.96
62,day,78.79
22,day,83.08
63,day,90.67
43,day,92.59
76,day,77.78
16,day,94.51
31,day,90.56
23,day,93.85
94,day,33.33
83,day,98.72
33,day,77.78
41,day,95.88
5,day,85.71
6,day,86.67
37,day,97.12
85,day,0.0
29,day,77.19
45,day,96.98
56,day,70.83
88,day,64.29
100,day,50.0
97,day,87.3
42,day,94.87
73,day,97.96
75,day,90.2
11,day,82.22
60,day,66.67
98,day,100.0
49,day,94.64
70,day,98.28
18,day,80.0
84,day,0.0
2,day,90.74
93,day,75.86
61,day,91.07
40,day,97.87
34,day,95.24
25,day,100.0
82,day,28.57
26,day,86.36
102,day,92.0
81,day,75.0
68,day,88.89
99,day,94.74
92,day,0.0
59,day,100.0
58,day,100.0
71,day,87.5
13,day,75.0
3,day,71.43
96,day,57.14
54,day,56.25
38,day,66.67
35,day,85.71
64,day,54.55
101,day,100.0
8,day,33.33
95,day,0.0
44,day,57.14
65,day,11.11
9,day,100.0
69,day,72.73
24,day,40.0
80,day,100.0
4,day,55.56
14,day,33.33
