class,filters,error
50,rain3,92.03
57,rain3,93.88
42,rain3,89.74
46,rain3,96.47
77,rain3,88.41
87,rain3,94.3
66,rain3,80.77
47,rain3,77.78
90,rain3,97.25
16,rain3,92.31
32,rain3,95.79
78,rain3,97.46
29,rain3,75.44
11,rain3,88.89
73,rain3,93.88
70,rain3,98.28
36,rain3,96.75
52,rain3,95.87
53,rain3,88.24
55,rain3,93.94
72,rain3,97.67
75,rain3,96.08
63,rain3,96.0
51,rain3,91.77
86,rain3,96.07
68,rain3,83.33
24,rain3,60.0
67,rain3,99.44
20,rain3,97.4
6,rain3,86.67
30,rain3,96.29
21,rain3,93.55
38,rain3,100.0
23,rain3,96.62
28,rain3,97.66
35,rain3,88.57
83,rain3,97.44
56,rain3,62.5
91,rain3,89.83
45,rain3,99.25
79,rain3,97.09
41,rain3,91.75
48,rain3,93.52
1,rain3,90.91
3,rain3,61.9
17,rain3,86.54
31,rain3,87.22
71,rain3,100.0
74,rain3,96.12
37,rain3,96.4
0,rain3,97.56
43,rain3,96.3
15,rain3,93.04
98,rain3,100.0
102,rain3,92.0
60,rain3,84.13
59,rain3,100.0
5,rain3,57.14
22,rain3,83.08
97,rain3,88.89
2,rain3,79.63
25,rain3,76.19
39,rain3,75.76
85,rain3,33.33
76,rain3,77.78
12,rain3,89.8
81,rain3,86.11
49,rain3,92.86
62,rain3,84.85
69,rain3,72.73
7,rain3,85.0
33,rain3,83.33
99,rain3,84.21
94,rain3,33.33
19,rain3,92.45
93,rain3,70.69
82,rain3,71.43
61,rain3,87.5
34,rain3,100.0
88,rain3,85.71
8,rain3,33.33
65,rain3,44.44
26,rain3,95.45
58,rain3,66.67
95,rain3,33.33
54,rain3,62.5
80,rain3,100.0
4,rain3,44.44
64,rain3,81.82
40,rain3,80.85
13,rain3,75.0
27,rain3,5.88
44,rain3,71.43
96,rain3,42.86
92,rain3,8.33
89,rain3,50.0
10,rain3,84.62
84,rain3,0.0
101,rain3,100.0
14,rain3,66.67
9,rain3,33.33
18,rain3,100.0
100,rain3,33.33
