class,filters,error
42,Original,91.03
48,Original,93.21
20,Original,97.84
28,Original,97.27
21,Original,94.62
50,Original,92.27
46,Original,96.86
87,Original,94.3
83,Original,96.15
74,Original,96.6
72,Original,96.51
90,Original,97.25
54,Original,62.5
29,Original,70.18
32,Original,96.35
57,Original,93.88
39,Original,78.79
51,Original,93.0
67,Original,100.0
23,Original,96.62
16,Original,93.04
30,Original,97.68
31,Original,87.78
15,Original,93.04
97,Original,87.3
53,Original,88.66
82,Original,71.43
55,Original,95.67
45,Original,99.62
1,Original,90.91
12,Original,91.84
77,Original,88.41
93,Original,67.24
76,Original,77.78
63,Original,96.89
56,Original,70.83
2,Original,81.48
60,Original,88.89
24,Original,50.0
79,Original,94.17
62,Original,84.85
52,Original,96.69
7,Original,82.5
19,Original,91.51
10,Original,84.62
43,Original,100.0
61,Original,91.07
37,Original,96.4
36,Original,97.4
85,Original,33.33
64,Original,72.73
11,Original,86.67
68,Original,88.89
41,Original,91.75
17,Original,82.69
25,Original,76.19
27,Original,5.88
3,Original,66.67
91,Original,91.53
26,Original,95.45
78,Original,97.97
86,Original,96.07
88,Original,89.29
47,Original,77.78
66,Original,81.54
0,Original,98.37
59,Original,100.0
98,Original,100.0
81,Original,86.11
49,Original,91.07
75,Original,92.16
6,Original,93.33
99,Original,84.21
22,Original,83.08
73,Original,93.88
33,Original,83.33
96,Original,57.14
35,Original,91.43
38,Original,100.0
34,Original,100.0
4,Original,66.67
69,Original,72.73
89,Original,37.5
70,Original,98.28
9,Original,33.33
40,Original,80.85
102,Original,96.0
71,Original,100.0
92,Original,8.33
18,Original,100.0
5,Original,57.14
58,Original,83.33
8,Original,66.67
14,Original,66.67
80,Original,100.0
100,Original,33.33
65,Original,66.67
101,Original,100.0
44,Original,71.43
84,Original,0.0
95,Original,33.33
13,Original,75.0
94,Original,33.33
