category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,91.15964991023341,90.79870736086177,91.11343357271096,90.93507630161581,90.79916068222622,90.7540933572711,90.35109066427289,90.48578994614005,89.85769748653502,89.81156193895872,89.2283393177738
Regularoty,Priority ,1041,95.10189241114314,95.19711815561959,94.91103746397694,94.14190201729107,94.7152641690682,95.29528338136406,94.90719500480307,93.94646493756004,95.38932756964456,95.48575408261287,94.71993275696445
Regularoty,Prohibitory,3957,93.25156431640134,93.00064442759667,92.8478670710134,92.47013393985344,92.29131412686377,91.88798584786453,91.83667677533485,91.18017942886023,91.68449330300732,91.02870861763964,91.20595400555978
Regularoty,Mandatory,1203,94.84641729010809,94.76312551953451,94.92871155444722,94.92965087281797,94.76406483790527,94.84668329177057,94.92770573566088,94.59655860349129,94.92967581047382,94.59650872817956,94.67924355777225
Regularoty,Special regulations,1344,91.66676339285715,91.96388392857145,92.40843005952382,91.74145833333336,90.92091517857143,91.36845238095236,90.92146577380954,90.69619047619048,90.55091517857143,90.47664434523813,88.98838541666669
