class,filters,error
75,night1,90.2
90,night1,98.22
43,night1,98.15
51,night1,96.71
36,night1,99.35
23,night1,95.69
31,night1,96.11
42,night1,92.31
68,night1,88.89
52,night1,95.04
57,night1,91.84
30,night1,97.45
53,night1,86.97
101,night1,100.0
20,night1,96.97
67,night1,100.0
16,night1,92.67
81,night1,86.11
33,night1,83.33
45,night1,98.87
19,night1,90.57
70,night1,100.0
63,night1,95.11
50,night1,95.17
47,night1,81.48
69,night1,72.73
46,night1,96.47
55,night1,94.81
15,night1,90.51
41,night1,91.75
86,night1,93.26
28,night1,98.44
44,night1,71.43
48,night1,93.21
87,night1,96.84
93,night1,70.69
32,night1,96.91
73,night1,95.92
83,night1,98.72
77,night1,86.23
40,night1,78.72
12,night1,89.8
88,night1,64.29
2,night1,90.74
91,night1,89.83
54,night1,56.25
66,night1,85.38
74,night1,95.63
6,night1,93.33
97,night1,79.37
24,night1,70.0
37,night1,96.4
11,night1,93.33
27,night1,0.0
79,night1,95.15
72,night1,97.67
7,night1,95.0
58,night1,75.0
82,night1,85.71
22,night1,83.08
0,night1,99.19
59,night1,100.0
56,night1,75.0
35,night1,91.43
78,night1,97.97
85,night1,22.22
1,night1,88.64
89,night1,62.5
62,night1,75.76
38,night1,100.0
76,night1,77.78
61,night1,94.64
21,night1,91.4
9,night1,66.67
25,night1,90.48
49,night1,94.64
60,night1,87.3
18,night1,100.0
29,night1,75.44
65,night1,88.89
3,night1,76.19
26,night1,95.45
92,night1,16.67
102,night1,96.0
4,night1,66.67
99,night1,84.21
34,night1,100.0
17,night1,80.77
39,night1,87.88
64,night1,63.64
10,night1,84.62
71,night1,100.0
96,night1,57.14
94,night1,0.0
5,night1,57.14
8,night1,33.33
95,night1,0.0
100,night1,66.67
80,night1,100.0
13,night1,50.0
84,night1,0.0
98,night1,100.0
14,night1,0.0
