class,filters,error
90,Original,98.06
20,Original,96.97
81,Original,88.89
51,Original,96.3
78,Original,97.97
52,Original,94.83
79,Original,94.17
55,Original,93.51
27,Original,17.65
93,Original,75.86
32,Original,98.03
41,Original,92.78
50,Original,94.44
36,Original,99.35
28,Original,98.44
40,Original,80.85
87,Original,96.84
86,Original,94.38
67,Original,99.44
11,Original,88.89
21,Original,91.4
0,Original,98.37
25,Original,95.24
30,Original,97.45
45,Original,99.62
57,Original,92.35
56,Original,70.83
16,Original,92.31
2,Original,90.74
48,Original,92.9
74,Original,96.6
83,Original,98.72
37,Original,96.4
26,Original,95.45
6,Original,91.67
31,Original,95.0
29,Original,77.19
53,Original,86.55
61,Original,96.43
42,Original,92.31
91,Original,88.14
70,Original,100.0
43,Original,98.15
77,Original,87.68
72,Original,97.67
46,Original,97.65
60,Original,92.06
18,Original,100.0
23,Original,96.62
92,Original,16.67
19,Original,90.57
12,Original,88.78
15,Original,93.04
24,Original,70.0
35,Original,94.29
63,Original,95.56
58,Original,58.33
66,Original,87.69
69,Original,72.73
17,Original,82.69
76,Original,83.33
68,Original,94.44
22,Original,84.62
39,Original,90.91
73,Original,95.92
96,Original,42.86
49,Original,87.5
47,Original,85.19
102,Original,96.0
3,Original,80.95
84,Original,0.0
38,Original,100.0
97,Original,79.37
65,Original,88.89
1,Original,88.64
14,Original,66.67
75,Original,92.16
95,Original,0.0
13,Original,75.0
71,Original,100.0
62,Original,78.79
64,Original,63.64
88,Original,64.29
7,Original,92.5
34,Original,100.0
85,Original,22.22
99,Original,84.21
33,Original,83.33
10,Original,84.62
8,Original,33.33
4,Original,55.56
89,Original,50.0
82,Original,100.0
54,Original,50.0
59,Original,100.0
44,Original,71.43
5,Original,57.14
100,Original,66.67
9,Original,33.33
80,Original,100.0
94,Original,33.33
101,Original,100.0
98,Original,100.0
