images,Original_model_52_baseline,Original_model_49_baseline,Original_model_42_baseline,fog_model_52_baseline,fog_model_49_baseline,fog_model_42_baseline,night_model_52_baseline,night_model_49_baseline,night_model_42_baseline,rain_model_52_baseline,rain_model_49_baseline,rain_model_42_baseline,snow_model_52_baseline,snow_model_49_baseline,snow_model_42_baseline,day_model_52_baseline,day_model_49_baseline,day_model_42_baseline
9773,91.92659060677376,90.94533715338177,90.68897370305945,41.78818684129745,47.50816842320679,47.058223677478786,81.83805586820833,80.53812237798013,78.28763327535044,83.60755244039703,83.15769057607694,83.38263890310037,65.07837409188582,67.73702445513148,67.77878747569835,91.86492990893278,90.86307786759437,90.61668167399979
