class,filters,error
28,rain,88.67
62,rain,54.55
50,rain,85.75
7,rain,60.0
16,rain,94.87
63,rain,80.89
32,rain,94.66
52,rain,82.23
42,rain,94.87
30,rain,98.14
51,rain,77.37
55,rain,66.67
31,rain,87.78
75,rain,70.59
77,rain,73.19
23,rain,92.0
37,rain,97.12
48,rain,93.21
19,rain,64.15
74,rain,89.81
20,rain,91.34
46,rain,81.57
36,rain,99.35
97,rain,76.19
57,rain,57.65
0,rain,96.75
78,rain,81.22
45,rain,93.58
86,rain,82.02
15,rain,94.3
83,rain,84.62
67,rain,75.0
6,rain,85.0
17,rain,84.62
68,rain,75.0
90,rain,95.63
91,rain,62.71
40,rain,91.49
56,rain,58.33
60,rain,42.86
66,rain,50.77
88,rain,75.0
70,rain,94.83
47,rain,85.19
53,rain,77.31
12,rain,79.59
49,rain,94.64
1,rain,68.18
25,rain,90.48
81,rain,61.11
79,rain,89.32
93,rain,37.93
21,rain,90.32
4,rain,77.78
87,rain,58.86
2,rain,90.74
26,rain,95.45
38,rain,66.67
11,rain,75.56
41,rain,85.57
54,rain,37.5
72,rain,97.67
80,rain,100.0
69,rain,72.73
61,rain,92.86
34,rain,100.0
43,rain,98.15
96,rain,42.86
39,rain,75.76
27,rain,5.88
89,rain,37.5
92,rain,0.0
73,rain,97.96
100,rain,83.33
5,rain,71.43
59,rain,100.0
29,rain,56.14
24,rain,35.0
102,rain,76.0
58,rain,91.67
71,rain,62.5
10,rain,84.62
35,rain,88.57
65,rain,0.0
76,rain,61.11
99,rain,78.95
22,rain,73.85
3,rain,76.19
33,rain,100.0
82,rain,71.43
85,rain,33.33
64,rain,36.36
44,rain,100.0
98,rain,66.67
101,rain,100.0
18,rain,60.0
94,rain,0.0
9,rain,100.0
14,rain,33.33
95,rain,0.0
13,rain,50.0
84,rain,25.0
8,rain,66.67
