category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fog_model_52,fog_model_49,fog_model_42,night_model_52,night_model_49,night_model_42,rain_model_52,rain_model_49,rain_model_42,snow_model_52,snow_model_49,snow_model_42,day_model_52,day_model_49,day_model_42
Dangerous warning,Dangerous warning,2228,92.41390933572711,89.85687163375225,89.13858617594255,49.191310592459594,50.85264362657092,53.49969479353681,88.68872980251348,85.7268895870736,84.82938061041293,85.45703321364454,82.63034111310593,82.67605475763015,66.15741023339318,68.26746409335726,69.29969928186715,92.45874775583484,89.49697486535008,88.9588644524237
Regularoty,Priority ,1041,96.73414985590779,95.39156580211335,93.85274735830932,75.21554274735831,74.15850144092218,70.89313160422671,94.33464937560039,89.91325648414985,87.41650336215177,94.90648414985591,93.17912584053795,91.54587896253604,81.84595581171949,83.37819404418829,83.09439961575409,96.63825168107589,95.58349663784821,94.04628242074928
Regularoty,Prohibitory,3957,92.2414480667172,90.75118524134446,91.38296436694468,37.98301238311853,39.95466009603235,40.9149936820824,83.3462774829416,82.13253727571393,81.60297952994692,81.17272428607532,79.80766742481677,82.00471316654031,59.188417993429354,62.14301491028556,63.40687894869852,91.9384761182714,90.59869598180437,91.15386151124592
Regularoty,Mandatory,1203,91.35289276807978,91.85524522028265,92.26928512053202,19.94954280964256,36.07678304239402,35.32960099750623,68.57849542809643,66.83484621778886,63.590864505403154,82.04592684954281,84.45638403990026,84.45675810473816,67.16531172069826,63.59095594347466,65.17164588528678,91.35351620947631,92.18695760598506,92.5191604322527
Regularoty,Special regulations,1344,86.98154017857142,89.06305803571432,87.35083333333336,34.37518601190476,53.79291666666667,46.50357886904764,68.23014136904762,72.24634672619047,63.76622023809524,80.35637648809525,84.97043898809525,81.3265550595238,65.77541666666666,74.9237351190476,68.60013392857142,87.42456845238094,89.06490327380952,87.42404761904764
