class,filters,error
52,fogsnow,77.07
50,fogsnow,71.01
45,fogsnow,89.43
28,fogsnow,70.7
31,fogsnow,80.56
32,fogsnow,89.61
30,fogsnow,91.18
61,fogsnow,67.86
90,fogsnow,93.69
97,fogsnow,61.9
81,fogsnow,86.11
55,fogsnow,69.7
63,fogsnow,81.33
0,fogsnow,73.98
34,fogsnow,85.71
15,fogsnow,65.19
48,fogsnow,77.47
96,fogsnow,28.57
40,fogsnow,63.83
73,fogsnow,85.71
23,fogsnow,85.54
16,fogsnow,72.53
74,fogsnow,80.58
53,fogsnow,52.94
84,fogsnow,0.0
17,fogsnow,63.46
44,fogsnow,42.86
85,fogsnow,0.0
67,fogsnow,86.67
20,fogsnow,86.15
57,fogsnow,64.29
87,fogsnow,48.1
83,fogsnow,73.08
72,fogsnow,81.4
86,fogsnow,79.78
46,fogsnow,87.45
11,fogsnow,64.44
36,fogsnow,94.16
41,fogsnow,86.6
22,fogsnow,75.38
60,fogsnow,57.14
12,fogsnow,72.45
43,fogsnow,66.67
37,fogsnow,69.06
1,fogsnow,56.82
4,fogsnow,33.33
75,fogsnow,86.27
68,fogsnow,55.56
42,fogsnow,76.92
6,fogsnow,65.0
51,fogsnow,68.72
35,fogsnow,65.71
77,fogsnow,73.19
79,fogsnow,78.64
66,fogsnow,75.38
91,fogsnow,50.85
78,fogsnow,82.74
39,fogsnow,75.76
2,fogsnow,55.56
92,fogsnow,0.0
21,fogsnow,75.27
10,fogsnow,61.54
18,fogsnow,0.0
93,fogsnow,43.1
70,fogsnow,84.48
65,fogsnow,33.33
102,fogsnow,60.0
7,fogsnow,22.5
19,fogsnow,63.21
29,fogsnow,40.35
27,fogsnow,0.0
58,fogsnow,25.0
101,fogsnow,100.0
71,fogsnow,87.5
56,fogsnow,41.67
49,fogsnow,69.64
47,fogsnow,29.63
3,fogsnow,23.81
54,fogsnow,12.5
62,fogsnow,54.55
82,fogsnow,42.86
13,fogsnow,0.0
99,fogsnow,57.89
33,fogsnow,72.22
76,fogsnow,72.22
14,fogsnow,0.0
8,fogsnow,0.0
88,fogsnow,39.29
59,fogsnow,70.37
25,fogsnow,33.33
26,fogsnow,54.55
64,fogsnow,36.36
94,fogsnow,0.0
24,fogsnow,50.0
80,fogsnow,66.67
69,fogsnow,63.64
95,fogsnow,0.0
38,fogsnow,55.56
9,fogsnow,0.0
89,fogsnow,25.0
5,fogsnow,28.57
100,fogsnow,16.67
98,fogsnow,0.0
