category,sub-category,images,Original_model_42,fognight_model_42,fogsnow_model_42,fograin_model_42,rainnight_model_42,snownight_model_42
Dangerous warning,Dangerous warning,2228,91.42697037701974,70.37606373429082,60.816270197486546,71.18605924596051,72.75488779174148,51.301952423698374
Regularoty,Priority ,1041,95.38902977905859,79.82657060518731,81.07439961575407,87.03007684918347,79.4421902017291,63.590355427473575
Regularoty,Prohibitory,3957,94.06084407379326,65.5554081374779,61.36006317917615,70.81198382613093,71.21579984836998,52.540442254233
Regularoty,Mandatory,1203,94.42836242726517,71.07246051537821,69.49381546134663,77.30764754779716,76.64187032418953,55.60968412302576
Regularoty,Special regulations,1344,90.25370535714285,59.60029017857143,68.52432291666666,71.87276785714285,66.36954613095239,49.55574404761906
