class,filters,error
90,snownight,94.66
57,snownight,82.65
46,snownight,92.55
30,snownight,96.98
83,snownight,83.33
77,snownight,81.88
27,snownight,5.88
23,snownight,95.08
63,snownight,77.78
72,snownight,94.19
20,snownight,91.34
78,snownight,91.37
37,snownight,84.17
19,snownight,80.19
36,snownight,98.7
48,snownight,85.8
22,snownight,78.46
32,snownight,91.01
86,snownight,82.58
52,snownight,89.05
60,snownight,80.95
6,snownight,76.67
67,snownight,92.78
71,snownight,87.5
28,snownight,87.5
74,snownight,85.44
50,snownight,85.02
55,snownight,79.22
99,snownight,78.95
0,snownight,91.87
53,snownight,65.55
43,snownight,87.04
21,snownight,84.95
39,snownight,75.76
29,snownight,66.67
51,snownight,82.3
12,snownight,82.65
91,snownight,72.88
11,snownight,84.44
64,snownight,27.27
15,snownight,81.65
42,snownight,88.46
79,snownight,86.41
31,snownight,91.11
17,snownight,61.54
81,snownight,86.11
97,snownight,68.25
41,snownight,89.69
16,snownight,88.28
47,snownight,48.15
2,snownight,81.48
40,snownight,82.98
49,snownight,82.14
70,snownight,93.1
85,snownight,11.11
87,snownight,62.66
62,snownight,60.61
24,snownight,35.0
56,snownight,33.33
93,snownight,25.86
7,snownight,42.5
75,snownight,90.2
66,snownight,70.77
45,snownight,97.36
59,snownight,74.07
25,snownight,76.19
3,snownight,57.14
34,snownight,95.24
26,snownight,86.36
73,snownight,93.88
88,snownight,50.0
35,snownight,60.0
1,snownight,81.82
61,snownight,80.36
92,snownight,16.67
84,snownight,0.0
58,snownight,41.67
4,snownight,44.44
10,snownight,84.62
101,snownight,100.0
102,snownight,92.0
68,snownight,88.89
54,snownight,43.75
76,snownight,66.67
33,snownight,83.33
18,snownight,80.0
9,snownight,66.67
5,snownight,42.86
38,snownight,88.89
8,snownight,33.33
80,snownight,66.67
44,snownight,71.43
100,snownight,16.67
14,snownight,33.33
96,snownight,57.14
65,snownight,44.44
69,snownight,72.73
82,snownight,85.71
13,snownight,25.0
94,snownight,0.0
89,snownight,12.5
98,snownight,0.0
95,snownight,0.0
