class,filters,error
16,fogsnow,69.23
50,fogsnow,61.11
28,fogsnow,63.67
48,fogsnow,64.51
40,fogsnow,53.19
79,fogsnow,66.99
32,fogsnow,82.58
90,fogsnow,88.67
17,fogsnow,40.38
45,fogsnow,83.4
52,fogsnow,67.77
21,fogsnow,59.14
27,fogsnow,5.88
36,fogsnow,82.47
30,fogsnow,90.72
74,fogsnow,74.27
46,fogsnow,80.0
60,fogsnow,47.62
93,fogsnow,15.52
15,fogsnow,63.92
51,fogsnow,54.32
43,fogsnow,64.81
13,fogsnow,0.0
76,fogsnow,38.89
63,fogsnow,77.78
3,fogsnow,23.81
86,fogsnow,66.85
97,fogsnow,58.73
0,fogsnow,65.04
53,fogsnow,34.87
41,fogsnow,77.32
67,fogsnow,81.67
56,fogsnow,25.0
23,fogsnow,76.0
91,fogsnow,59.32
55,fogsnow,42.86
92,fogsnow,8.33
78,fogsnow,66.5
20,fogsnow,74.46
37,fogsnow,39.57
29,fogsnow,42.11
12,fogsnow,55.1
73,fogsnow,79.59
24,fogsnow,25.0
49,fogsnow,58.93
65,fogsnow,22.22
102,fogsnow,52.0
66,fogsnow,66.92
35,fogsnow,31.43
70,fogsnow,75.86
57,fogsnow,56.63
77,fogsnow,66.67
87,fogsnow,48.73
7,fogsnow,12.5
22,fogsnow,73.85
88,fogsnow,46.43
33,fogsnow,44.44
19,fogsnow,64.15
99,fogsnow,47.37
31,fogsnow,67.22
72,fogsnow,66.28
10,fogsnow,46.15
75,fogsnow,70.59
42,fogsnow,62.82
68,fogsnow,36.11
62,fogsnow,42.42
34,fogsnow,90.48
11,fogsnow,31.11
6,fogsnow,53.33
61,fogsnow,50.0
71,fogsnow,66.67
25,fogsnow,38.1
54,fogsnow,6.25
2,fogsnow,33.33
26,fogsnow,54.55
83,fogsnow,69.23
58,fogsnow,25.0
8,fogsnow,0.0
64,fogsnow,18.18
38,fogsnow,55.56
89,fogsnow,25.0
47,fogsnow,25.93
69,fogsnow,72.73
39,fogsnow,39.39
1,fogsnow,47.73
44,fogsnow,71.43
59,fogsnow,40.74
96,fogsnow,0.0
81,fogsnow,58.33
84,fogsnow,0.0
82,fogsnow,28.57
100,fogsnow,0.0
101,fogsnow,60.0
98,fogsnow,33.33
4,fogsnow,33.33
85,fogsnow,0.0
5,fogsnow,42.86
18,fogsnow,0.0
95,fogsnow,0.0
9,fogsnow,0.0
14,fogsnow,0.0
80,fogsnow,33.33
94,fogsnow,0.0
