class,filters,error
52,fogsnow,77.27
50,fogsnow,66.18
45,fogsnow,91.32
28,fogsnow,73.44
31,fogsnow,82.78
32,fogsnow,89.89
30,fogsnow,91.42
61,fogsnow,58.93
90,fogsnow,93.2
97,fogsnow,65.08
81,fogsnow,75.0
55,fogsnow,64.07
63,fogsnow,80.89
0,fogsnow,74.8
34,fogsnow,80.95
15,fogsnow,72.78
48,fogsnow,74.38
96,fogsnow,42.86
40,fogsnow,51.06
73,fogsnow,95.92
23,fogsnow,79.69
16,fogsnow,78.39
74,fogsnow,83.5
53,fogsnow,58.4
84,fogsnow,25.0
17,fogsnow,48.08
44,fogsnow,57.14
85,fogsnow,0.0
67,fogsnow,90.56
20,fogsnow,81.82
57,fogsnow,73.98
87,fogsnow,44.3
83,fogsnow,70.51
72,fogsnow,86.05
86,fogsnow,73.6
46,fogsnow,90.2
11,fogsnow,57.78
36,fogsnow,88.96
41,fogsnow,86.6
22,fogsnow,75.38
60,fogsnow,55.56
12,fogsnow,64.29
43,fogsnow,68.52
37,fogsnow,64.03
1,fogsnow,54.55
4,fogsnow,44.44
75,fogsnow,80.39
68,fogsnow,61.11
42,fogsnow,74.36
6,fogsnow,60.0
51,fogsnow,69.14
35,fogsnow,65.71
77,fogsnow,78.99
79,fogsnow,66.99
66,fogsnow,69.23
91,fogsnow,55.93
78,fogsnow,87.31
39,fogsnow,63.64
2,fogsnow,51.85
92,fogsnow,8.33
21,fogsnow,72.04
10,fogsnow,69.23
18,fogsnow,40.0
93,fogsnow,29.31
70,fogsnow,89.66
65,fogsnow,44.44
102,fogsnow,52.0
7,fogsnow,42.5
19,fogsnow,63.21
29,fogsnow,45.61
27,fogsnow,5.88
58,fogsnow,25.0
101,fogsnow,80.0
71,fogsnow,50.0
56,fogsnow,33.33
49,fogsnow,53.57
47,fogsnow,25.93
3,fogsnow,28.57
54,fogsnow,18.75
62,fogsnow,57.58
82,fogsnow,57.14
13,fogsnow,25.0
99,fogsnow,68.42
33,fogsnow,72.22
76,fogsnow,44.44
14,fogsnow,33.33
8,fogsnow,0.0
88,fogsnow,39.29
59,fogsnow,51.85
25,fogsnow,57.14
26,fogsnow,54.55
64,fogsnow,27.27
94,fogsnow,0.0
24,fogsnow,25.0
80,fogsnow,66.67
69,fogsnow,63.64
95,fogsnow,0.0
38,fogsnow,44.44
9,fogsnow,66.67
89,fogsnow,12.5
5,fogsnow,42.86
100,fogsnow,16.67
98,fogsnow,0.0
