class,filters,error
16,fognight,84.25
45,fognight,92.45
31,fognight,80.56
81,fognight,80.56
50,fognight,75.36
52,fognight,79.13
78,fognight,88.83
57,fognight,76.53
86,fognight,55.62
55,fognight,71.0
28,fognight,68.75
26,fognight,77.27
70,fognight,84.48
63,fognight,64.89
2,fognight,68.52
48,fognight,74.69
91,fognight,61.02
12,fognight,65.31
30,fognight,93.97
54,fognight,12.5
67,fognight,90.0
79,fognight,74.76
47,fognight,37.04
40,fognight,51.06
7,fognight,30.0
90,fognight,90.61
60,fognight,66.67
39,fognight,54.55
93,fognight,18.97
17,fognight,34.62
36,fognight,83.77
32,fognight,86.24
20,fognight,80.09
53,fognight,59.66
51,fognight,72.43
97,fognight,69.84
11,fognight,64.44
23,fognight,88.0
15,fognight,83.54
83,fognight,69.23
95,fognight,0.0
73,fognight,89.8
87,fognight,37.97
43,fognight,72.22
22,fognight,75.38
21,fognight,65.59
41,fognight,88.66
71,fognight,79.17
61,fognight,66.07
68,fognight,66.67
37,fognight,64.03
46,fognight,89.41
59,fognight,48.15
0,fognight,82.93
99,fognight,73.68
75,fognight,82.35
3,fognight,33.33
29,fognight,56.14
34,fognight,90.48
66,fognight,63.85
72,fognight,76.74
1,fognight,56.82
77,fognight,70.29
64,fognight,18.18
58,fognight,16.67
33,fognight,77.78
84,fognight,0.0
19,fognight,74.53
74,fognight,77.67
96,fognight,71.43
92,fognight,8.33
82,fognight,42.86
62,fognight,66.67
89,fognight,12.5
88,fognight,35.71
6,fognight,58.33
49,fognight,69.64
25,fognight,38.1
42,fognight,71.79
24,fognight,10.0
10,fognight,76.92
38,fognight,55.56
76,fognight,44.44
4,fognight,33.33
18,fognight,40.0
35,fognight,48.57
102,fognight,72.0
9,fognight,33.33
13,fognight,25.0
56,fognight,25.0
8,fognight,0.0
80,fognight,33.33
5,fognight,14.29
14,fognight,0.0
44,fognight,71.43
100,fognight,16.67
27,fognight,0.0
69,fognight,54.55
101,fognight,80.0
65,fognight,44.44
94,fognight,0.0
85,fognight,33.33
98,fognight,0.0
