class,filters,error
90,snownight,90.61
57,snownight,82.65
46,snownight,85.1
30,snownight,93.74
83,snownight,71.79
77,snownight,78.99
27,snownight,0.0
23,snownight,90.77
63,snownight,79.11
72,snownight,93.02
20,snownight,94.81
78,snownight,90.36
37,snownight,84.89
19,snownight,78.3
36,snownight,95.45
48,snownight,86.73
22,snownight,84.62
32,snownight,87.36
86,snownight,80.34
52,snownight,88.43
60,snownight,76.19
6,snownight,78.33
67,snownight,93.33
71,snownight,91.67
28,snownight,84.38
74,snownight,87.38
50,snownight,85.51
55,snownight,79.22
99,snownight,73.68
0,snownight,88.62
53,snownight,60.08
43,snownight,90.74
21,snownight,81.72
39,snownight,84.85
29,snownight,54.39
51,snownight,81.89
12,snownight,82.65
91,snownight,74.58
11,snownight,75.56
64,snownight,45.45
15,snownight,82.28
42,snownight,88.46
79,snownight,85.44
31,snownight,87.22
17,snownight,73.08
81,snownight,86.11
97,snownight,66.67
41,snownight,92.78
16,snownight,84.62
47,snownight,55.56
2,snownight,79.63
40,snownight,85.11
49,snownight,83.93
70,snownight,93.1
85,snownight,11.11
87,snownight,65.82
62,snownight,78.79
24,snownight,70.0
56,snownight,37.5
93,snownight,36.21
7,snownight,45.0
75,snownight,80.39
66,snownight,70.0
45,snownight,96.98
59,snownight,88.89
25,snownight,66.67
3,snownight,52.38
34,snownight,90.48
26,snownight,90.91
73,snownight,89.8
88,snownight,50.0
35,snownight,71.43
1,snownight,79.55
61,snownight,80.36
92,snownight,16.67
84,snownight,25.0
58,snownight,33.33
4,snownight,55.56
10,snownight,92.31
101,snownight,100.0
102,snownight,92.0
68,snownight,80.56
54,snownight,37.5
76,snownight,72.22
33,snownight,83.33
18,snownight,80.0
9,snownight,33.33
5,snownight,42.86
38,snownight,66.67
8,snownight,0.0
80,snownight,66.67
44,snownight,57.14
100,snownight,16.67
14,snownight,0.0
96,snownight,14.29
65,snownight,88.89
69,snownight,72.73
82,snownight,85.71
13,snownight,25.0
94,snownight,0.0
89,snownight,12.5
98,snownight,66.67
95,snownight,0.0
