category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,0.0,0.7399348593356977,0.596633087347615,0.5358046538576294,0.6888327976148497,0.6474885406971457,0.6883198461226866,0.5556430291003663,0.6039017701816382,0.4733772360930673,0.654128785728767,0.9532348226352297
Regularoty,Priority ,0.0,0.545106915419531,0.5541910720716158,0.5417584969881702,0.5165920268237159,0.3970616256673659,0.41232033719126826,0.6829824231237837,0.6673054123186267,0.7462379810683697,0.841328125494926,1.2664227494803741
Regularoty,Prohibitory,0.0,0.3940603959294176,0.41959687245114546,0.341655183702186,0.38588910984730246,0.3827186310722386,0.35603267774506664,0.3138987830340317,0.3342431212278586,0.3449831867477093,0.4733193141064012,0.5364465332402133
Regularoty,Mandatory,0.0,0.43352413336809864,0.49653990774922624,0.4614294210757802,0.5807253226427656,0.3786505388828446,0.43336296591329315,0.45833547702899446,0.546338950267917,0.5516184832901032,0.7979012842811348,0.7825987580021941
Regularoty,Special regulations,0.0,0.9264719479925024,1.0493221864048463,0.9940012017675387,0.7165922038090166,0.823974387023577,0.7676685167334613,1.0437884618867717,1.072236554120105,1.1284810708686621,1.0646252610421438,1.3754281805114619
