category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228.0,93.22755834829442,92.96753590664272,92.73847576301615,92.39297307001793,92.01525448833033,91.64702558348293,91.42258303411131,91.10428949730701,90.8125713644524,90.51207450628367,90.19306687612209
Regularoty,Priority ,1041.0,97.12758405379442,97.05997886647455,96.92568780019212,96.88773679154659,96.74339385206532,96.60793756003844,96.30153602305475,96.28299039385206,96.0804851104707,96.02473967339097,95.5141469740634
Regularoty,Prohibitory,3957.0,95.59009603234773,95.20901213040183,94.86240409401063,94.46857619408642,94.09168284053575,93.65645615365176,93.29770128885521,92.88865049279757,92.53702628253725,91.92313495072025,91.425271165024
Regularoty,Mandatory,1203.0,95.67667664172902,95.48609310058185,95.49441230257689,95.3196924355777,95.18652452202825,95.02009060681628,94.89525852036574,94.63788694929342,94.52216292601828,94.389246882793,94.08987863674147
Regularoty,Special regulations,1344.0,90.61019270833333,90.14145610119047,89.96278050595238,89.45655431547618,89.22648214285715,88.99522619047619,88.43020684523812,87.95371279761903,87.74586904761907,87.53010937500001,87.43315327380954
