category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,0.0,0.4846361482427255,0.4166837857205836,0.4201368502450553,0.6156150112307829,0.5214754434849067,0.5818355879666937,0.8244982328222106,0.8766098005345422,0.8608616222388888,1.0022153142974064,0.9198972205550134
Regularoty,Priority ,0.0,0.3280991217829138,0.45714499441327466,0.518760047748601,0.4570063948826116,0.4942021568414705,0.9843062179043797,1.086950485166563,1.4618232520369177,0.9394000475922881,1.4695917552894537,1.2522203585362497
Regularoty,Prohibitory,0.0,0.22077960943281502,0.26976285483041784,0.45690754168824566,0.6177913727421203,0.5833988941099625,0.7224532260017394,0.9016185335819631,0.6952485902945931,0.8069627699758743,1.0225452220169278,1.0060683285822019
Regularoty,Mandatory,0.0,0.3507434674999736,0.4382467032285709,0.5407708198809041,0.45741767504492076,0.6942995893899503,0.7328178015626963,1.1146964339267915,1.1201820268041807,0.9583797856553794,1.2083186032187812,1.6710391519526404
Regularoty,Special regulations,0.0,1.2693009307012786,1.4726326509925154,1.3361447610239634,1.336985782989098,1.3879191911916255,1.6365516347483926,1.771579668005317,1.9837989055676886,1.825208896934874,2.0913488852117115,2.0580478860091844
