category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,0.0,0.7399348593356977,0.5583186227294347,0.6767583141979339,0.6689036499879965,0.7670753828970059,0.6759067265103034,0.6053352078708831,0.7230622551129455,0.7713570595630305,0.6020737819808456,0.633991852956783
Regularoty,Priority ,0.0,0.545106915419531,0.49451840984744555,0.48789995499083266,0.6962738892195633,0.498550382541302,0.4673683377162621,0.4767532186634423,0.643809781922531,0.4345160724188437,0.5203633839762399,0.466632058997216
Regularoty,Prohibitory,0.0,0.3940603959294176,0.2890945858777435,0.3981151538747702,0.35195478071186276,0.33995578668073534,0.39131632898778407,0.45165985644095896,0.3769322883838414,0.3773921736884874,0.2459507710851061,0.30268241490487735
Regularoty,Mandatory,0.0,0.43352413336809864,0.3605448411144239,0.38461366546957226,0.4160648174986014,0.44180168264337605,0.5244772120394243,0.46994006981432174,0.5518771174245978,0.5639138257122648,0.5359012189954739,0.6453235708100086
Regularoty,Special regulations,0.0,0.9264719479925024,1.2230748219604692,1.1184824174019903,0.9147261758544688,1.0856566173155693,0.9774902944663617,0.9709139537213755,0.8639814594432694,0.98044427132672,0.6873396855452132,0.9652865812030179
