category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,0.0,0.4846361482427255,0.3780639093862311,0.5232447672202009,0.40377807794280846,0.451818664181456,0.5985772639702949,0.540774274642235,0.5250228116037624,0.46019073445080844,0.5699733995749005,0.6433108439710029
Regularoty,Priority ,0.0,0.3280991217829138,0.3272387407436031,0.3662796863615303,0.331890943059129,0.4296139760523271,0.6443833233174502,0.46042651955506,0.4896001204402564,0.6093923374883964,0.6156999935810812,0.7361081475820601
Regularoty,Prohibitory,0.0,0.22077960943281502,0.19640634675397634,0.17227335931010693,0.31555374005889364,0.26405897096788983,0.33285893028533603,0.31218822247020106,0.31889935525571766,0.4129019246733476,0.3106442203571518,0.4207814966632612
Regularoty,Mandatory,0.0,0.3507434674999736,0.3990646214273278,0.3930621262940265,0.5195123871604481,0.4588537756512987,0.5088674657665486,0.40241194322045604,0.33736799748636387,0.38893217750231207,0.3758304299963485,0.44554256944158543
Regularoty,Special regulations,0.0,1.2693009307012786,1.1875004000609541,1.319093579530785,1.2612625381199771,1.4315145514562362,1.4683534683550823,1.601019416959919,1.3253588119257258,1.4462699668732146,1.397027971512378,1.4854988990117552
