category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fogmild_model_52,fogmild_model_49,fogmild_model_42,fogmedium_model_52,fogmedium_model_49,fogmedium_model_42,fogheavy_model_52,fogheavy_model_49,fogheavy_model_42,rainmild_model_52,rainmild_model_49,rainmild_model_42,rainmedium_model_52,rainmedium_model_49,rainmedium_model_42,rainheavy_model_52,rainheavy_model_49,rainheavy_model_42,snowmild_model_52,snowmild_model_49,snowmild_model_42,snowmedium_model_52,snowmedium_model_49,snowmedium_model_42,snowheavy_model_52,snowheavy_model_49,snowheavy_model_42,nightmild_model_52,nightmild_model_49,nightmild_model_42,nightmedium_model_52,nightmedium_model_49,nightmedium_model_42,nightheavy_model_52,nightheavy_model_49,nightheavy_model_42
Dangerous warning,Dangerous warning,2228,93.17800718132854,91.96457809694793,92.81942549371631,78.4552064631957,75.22444793536805,83.21302513464993,65.3942998204668,63.555116696588875,73.56385996409337,4.981382405745062,5.6988016157989225,11.219412028725314,93.04353231597847,91.65307450628366,92.68416517055654,91.83264811490126,91.02463195691202,92.23514811490125,89.67775134649911,89.2268357271095,90.30579443447037,84.78642728904846,86.893460502693,87.20753590664273,81.95788599640935,82.90071813285456,84.37942998204669,75.49416068222621,77.28945242369838,77.46806104129264,92.41599192100539,91.24922800718133,92.72807899461401,92.10149012567325,90.26063734290844,92.32444344703771,91.60767953321364,89.36265709156194,91.69719030520646
Regularoty,Priority ,1041,96.82958693563882,97.12187319884727,96.92380403458213,89.62317002881844,91.16089337175795,91.64156580211336,84.24728146013449,84.92083573487031,85.5906628242075,24.882103746397693,28.049183477425554,27.3785590778098,96.54243035542748,97.11760806916428,97.11674351585015,96.06272814601346,97.02305475504322,97.11585975024015,95.7723823246878,95.7714985590778,96.6363688760807,92.31324687800192,93.66281460134486,92.98738712776178,88.85658021133526,91.45058597502403,91.54844380403459,84.53292987512009,88.57147934678193,87.31861671469741,96.7344284341979,96.53881844380405,96.63767531219982,96.15960614793468,95.87137367915467,96.06181556195966,95.00460134486072,94.33003842459175,95.0072814601345
Regularoty,Prohibitory,3957,95.45081880212281,95.32467020470052,95.90608036391205,78.61942127874654,76.62439474349254,84.65938337124086,64.57036896638866,63.86144301238309,73.3132827899924,5.357902451352035,8.314483194339145,10.261094263330806,95.32444528683345,94.84473338387669,95.45200657063432,94.36485216072784,94.16196613596159,94.54204700530707,91.60994187515796,91.30611321708365,91.68436694465504,84.83585797321207,86.0511827141774,86.45418498862773,79.45265352539803,82.58876926964874,81.27379075056862,72.63244377053324,74.80504675259037,74.17266868840031,94.59216325499116,94.74380338640384,95.6273363659338,93.93570887035632,93.58114480667172,94.33916603487492,92.62207733131159,91.18024766237048,92.5956254738438
Regularoty,Mandatory,1203,95.17847880299253,95.26092269326683,96.0108229426434,82.6262676641729,83.37420615128846,85.70164588528677,71.48906899418121,73.56571072319201,74.39711554447214,2.993117206982544,5.237215295095594,7.647356608478803,95.51091438071488,95.26173732335826,96.09379052369077,95.59334164588529,95.17970906068165,95.59400665004155,94.18097256857855,93.68284289276808,93.84977556109726,90.19163757273483,89.60788029925185,91.02082294264339,87.94632585203658,88.1954280964256,86.28605985037407,80.05086450540315,83.29076475477973,81.04622610141313,94.92792186201163,94.43015793848711,95.4268578553616,94.42938487115543,93.5170157938487,94.42965918536991,92.1033582709892,91.0221778886118,90.77305901911888
Regularoty,Special regulations,1344,89.80638392857144,91.51816964285713,90.77338541666667,74.55581101190477,79.31713541666667,79.68982142857143,64.21053571428571,69.1208556547619,68.37984375,15.62188244047619,16.292589285714286,19.04854910714285,89.50973214285716,91.44578125,90.99607886904764,88.61783482142856,91.0738988095238,90.10359374999999,86.30706845238096,87.87292410714286,86.7574181547619,80.87767113095238,83.25753720238096,83.85563244047619,77.15885416666666,79.24067708333334,79.31636160714287,70.98146577380953,74.17959821428572,75.74496279761905,87.42452380952382,90.7017931547619,88.76668898809525,84.96841517857143,89.5094568452381,85.71398809523808,82.88826636904764,86.6827306547619,80.50697172619049
