category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,0.0,0.7399348593356977,0.5951787356728951,0.6618973343834823,0.7767974675460764,0.8077081565542572,0.7821992812630687,0.7664892853567624,0.6789350401474674,0.861238045831897,1.0725650126711166,1.2785498135283788
Regularoty,Priority ,0.0,0.545106915419531,0.44007900291318586,0.4937286325855127,0.5057709145905077,0.5647383494015018,0.4260041468916625,0.5244052667262442,0.4754171139426842,0.3716944748182015,0.8611643605190814,1.3309861744049998
Regularoty,Prohibitory,0.0,0.3940603959294176,0.319390469457978,0.3262660793518373,0.34396021956317013,0.33553287000048676,0.3405097213025427,0.35624743156593325,0.32613870015032226,0.4843930225242649,0.4768699104065852,0.5634608507838427
Regularoty,Mandatory,0.0,0.43352413336809864,0.6067740279414637,0.5121811657967567,0.45756858537559975,0.4893518699619313,0.41628301217462316,0.439811570852657,0.6703843489213962,0.8728515876416061,0.9497575672328574,1.5524263685199902
Regularoty,Special regulations,0.0,0.9264719479925024,1.0094484358531628,1.0652498295342896,0.9799833310011555,1.0722030966226905,1.1992717151429038,1.3589913718147801,1.6743522580245884,1.7347784619571422,1.996756409348971,2.2374525539690278
