category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,0.0,0.4846361482427255,0.58857977126973,0.5340715222880462,0.4961942430999249,0.5615532344418662,0.5963479172572738,0.6686803967251124,0.6904594063223547,0.8660290285899666,0.976209845358348,1.0407575527031134
Regularoty,Priority ,0.0,0.3280991217829138,0.3438079430945695,0.3007269803001718,0.44251942097363106,0.3699233890880261,0.48322320663034934,0.5960016064569874,0.6288550066669856,0.7722382168753668,0.9426827876909879,1.3579905737412123
Regularoty,Prohibitory,0.0,0.22077960943281502,0.19357006144248834,0.222426651889294,0.2366824627029955,0.2557190041373418,0.23580913607766932,0.27076972658403897,0.46319152895831567,0.607864745870321,0.8648194903131734,0.9442547965651336
Regularoty,Mandatory,0.0,0.3507434674999736,0.5219831985204392,0.598969602962825,0.6600441803772208,0.6638090166991735,0.6429588115370437,0.849020890300982,1.1113863923087175,1.3458143732505685,2.033467034420835,3.7799539089986562
Regularoty,Special regulations,0.0,1.2693009307012786,1.5262837564204081,1.5509389174593946,1.661941959150021,1.665246442281319,1.8324305544475252,2.0544033544436213,2.388059005224095,2.493925459423662,2.5036186697190934,3.245866929031996
