category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fogmild_model_52,fogmild_model_49,fogmild_model_42,fogmedium_model_52,fogmedium_model_49,fogmedium_model_42,fogheavy_model_52,fogheavy_model_49,fogheavy_model_42,rainmild_model_52,rainmild_model_49,rainmild_model_42,rainmedium_model_52,rainmedium_model_49,rainmedium_model_42,rainheavy_model_52,rainheavy_model_49,rainheavy_model_42,snowmild_model_52,snowmild_model_49,snowmild_model_42,snowmedium_model_52,snowmedium_model_49,snowmedium_model_42,snowheavy_model_52,snowheavy_model_49,snowheavy_model_42,nightmild_model_52,nightmild_model_49,nightmild_model_42,nightmedium_model_52,nightmedium_model_49,nightmedium_model_42,nightheavy_model_52,nightheavy_model_49,nightheavy_model_42
Dangerous warning,Dangerous warning,2228.0,91.02351885098743,90.17136445242369,90.48446140035907,87.43286804308796,87.65568222621185,88.2420960502693,83.07791292639138,83.12390933572709,83.93218581687611,20.28700628366248,30.971063734290837,29.4423249551167,90.93335727109516,89.54281867145421,90.39592908438061,90.5759066427289,89.31945691202873,89.633657989228,89.09302064631957,88.19606822262118,88.9125224416517,86.08487432675045,84.60566876122083,84.5592908438061,84.24529622980252,80.56515709156193,83.16855026929983,79.80342459605028,76.2113868940754,77.91798473967685,90.93311938958706,90.3502737881508,89.58573608617594,90.30617145421903,90.66546229802515,89.0036131059246,90.26219030520646,89.45166068222622,89.0033662477558
Regularoty,Priority ,1041.0,97.21424591738715,96.4454274735831,96.44604226705091,95.77400576368875,96.44599423631124,95.87007684918348,93.9493083573487,94.42944284341979,94.42904899135446,59.65306436119114,70.50990393852065,68.1057636887608,97.21424591738715,96.25518731988471,96.54114313160423,97.02020172910663,96.25132564841498,96.44859750240154,96.73405379442843,95.8726320845341,95.00315081652258,95.6759269932757,92.98539865513929,93.94895292987513,94.52271853986552,90.97202689721422,93.18114313160422,92.60421709894331,89.43633045148896,91.74204610951008,97.50480307396735,96.63762728146014,97.21186359269933,96.82613832853028,95.96606147934679,97.120441882805,95.87239193083575,94.81014409221903,96.05924111431317
Regularoty,Prohibitory,3957.0,93.55607025524388,93.73225423300478,93.85897649734648,90.14334091483447,91.00313368713671,91.58608794541318,84.76034622188527,86.37817538539299,87.36335607783676,30.705264088956284,42.50596411422795,40.7375461207986,93.25321455648216,93.40317159464239,93.91086176396261,93.00077331311599,92.84832701541573,93.40379075056859,90.87681829668941,91.28218347232755,91.25497599191308,87.31336113217083,86.85882992165783,87.31282031842305,84.20519838261308,83.37028556987619,83.7758731362143,80.05989385898408,79.53002527167047,79.90831185241343,93.75857467778617,94.28794541319179,94.16159464240584,93.35494061157445,93.63243871619912,93.68230224917863,91.55836745008843,92.14025271670458,92.24233257518324
Regularoty,Mandatory,1203.0,94.92943474646718,94.67871986699916,94.51399833748961,93.26724023275148,92.26924355777226,93.18349127182046,90.10947630922693,90.52256026600163,90.10864505403158,32.50129675810474,36.99173732335828,32.835719035743985,94.43081463009145,95.09604322527014,94.01402327514549,94.84672485453035,94.01339983374893,93.93310058187866,94.59822942643392,93.68295926849544,94.0151454696592,93.26732335827099,91.10502909393182,92.3527015793849,91.77083956774733,90.02368246051539,90.02500415627598,87.86485453034082,87.03352452202827,87.36427265170408,94.6800748129676,94.09689941812134,94.09740648379052,94.43044056525353,93.6823025768911,93.59911886949294,92.60204488778056,90.93975062344141,91.6854862842893
Regularoty,Special regulations,1344.0,89.06247023809524,90.77387648809521,90.25183779761903,85.71622767857143,87.49994791666664,88.24564732142858,83.1845907738095,84.00450892857143,85.71395833333332,45.53717261904762,47.24684523809524,47.990044642857136,89.36011160714288,90.99611607142857,90.40078125,88.54270833333337,90.99538690476189,90.92124999999999,87.79648065476192,89.73029017857144,88.31894345238095,85.1925744047619,84.59829613095238,85.34139880952381,82.73849702380951,82.1425744047619,82.7386011904762,78.20105654761905,78.79379464285715,78.04785714285715,88.24427083333335,89.9542857142857,90.17906994047617,87.27854910714287,88.61772321428573,88.91371279761904,84.74800595238098,84.07503720238093,84.82078124999998
