category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,0.0,0.4846361482427255,0.528749556884362,0.5594415294634764,0.621674212228009,0.6837073631931432,0.8265933303931403,0.8475647288890875,1.3159315501604898,1.6784326456050827,2.5428239966598407,2.9435333804663473
Regularoty,Priority ,0.0,0.3280991217829138,0.25680426500589676,0.2893089421885956,0.464831245670713,0.4007975551819747,0.48305651964005925,0.46797919002229,0.7401643069348398,0.586015892451296,1.0808796808636214,1.505593034603313
Regularoty,Prohibitory,0.0,0.22077960943281502,0.18642446558499012,0.16277508793744086,0.29852396795464053,0.4124918622980614,0.5250679969147996,0.7255455128619709,0.8940678413899102,1.4522724507613491,1.8059252268698087,2.177000729925182
Regularoty,Mandatory,0.0,0.3507434674999736,0.26782852681531955,0.2738015281923298,0.30019684895818693,0.4324027142977996,0.4535485923819534,0.946955552862231,1.1437608002498945,1.403851594668406,2.077486577047397,2.498281535428049
Regularoty,Special regulations,0.0,1.2693009307012786,1.3328705912448244,1.2115276919451439,1.19809740443239,1.4150991081042184,1.183197114737934,1.326650600124939,1.5330569485154268,1.3845278867100257,1.5444277580143049,1.9412605547874435
