category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,0.0,0.7399348593356977,0.6847876763217519,0.6674357484534315,0.7491420863771826,0.7253773732067376,0.572260412757687,0.7481591886693613,0.6359366058059002,0.8087947766063767,1.106573925407227,0.9927118040860211
Regularoty,Priority ,0.0,0.545106915419531,0.6967067900141961,0.5228082117215751,0.42408279041306435,0.5766503610789553,0.5687385655461006,0.5416544675391393,0.5434147302546019,0.5792272441496813,0.6311398553622563,0.7305071218438184
Regularoty,Prohibitory,0.0,0.3940603959294176,0.32893541500703777,0.5064842255175362,0.4058455444045786,0.37550202472891386,0.5739430940340875,0.6472320436102104,0.44373968446558476,0.7118586938342508,0.840736688523794,0.7964138604482184
Regularoty,Mandatory,0.0,0.43352413336809864,0.4989766189827503,0.36539668278091053,0.6760452065631125,0.6202028136161831,0.5286084674096332,0.7371897385740859,0.6857792304785801,0.8170353161427689,0.9463699658807021,1.012546606482258
Regularoty,Special regulations,0.0,0.9264719479925024,1.2165818114380418,1.0415611805963878,1.2630033479803833,1.182126724217464,0.9719366392191643,1.2185774068932476,1.3647985487563628,1.4085274188263217,1.407044823303833,1.404621302945364
