class,filters,error
75,Original,90.2
68,Original,83.33
16,Original,91.21
63,Original,96.44
79,Original,93.2
90,Original,98.22
30,Original,97.22
21,Original,93.55
86,Original,86.52
28,Original,94.92
52,Original,96.9
51,Original,96.3
15,Original,90.51
66,Original,84.62
31,Original,89.44
46,Original,97.65
1,Original,95.45
45,Original,98.87
29,Original,89.47
72,Original,97.67
74,Original,95.15
78,Original,97.97
87,Original,88.61
53,Original,87.39
93,Original,70.69
69,Original,81.82
36,Original,100.0
42,Original,93.59
77,Original,84.78
23,Original,96.31
48,Original,90.12
7,Original,80.0
97,Original,84.13
57,Original,92.35
50,Original,95.41
67,Original,100.0
64,Original,36.36
70,Original,98.28
32,Original,97.75
56,Original,79.17
59,Original,96.3
61,Original,96.43
60,Original,85.71
49,Original,91.07
11,Original,77.78
37,Original,95.68
91,Original,86.44
20,Original,96.1
47,Original,74.07
22,Original,86.15
6,Original,86.67
89,Original,37.5
55,Original,94.81
33,Original,83.33
25,Original,80.95
12,Original,92.86
0,Original,97.56
40,Original,89.36
2,Original,70.37
10,Original,69.23
83,Original,97.44
19,Original,92.45
41,Original,93.81
96,Original,14.29
88,Original,82.14
13,Original,50.0
71,Original,91.67
73,Original,95.92
17,Original,86.54
34,Original,100.0
81,Original,91.67
80,Original,100.0
102,Original,96.0
65,Original,55.56
39,Original,84.85
26,Original,90.91
8,Original,0.0
35,Original,82.86
100,Original,83.33
24,Original,70.0
76,Original,83.33
43,Original,92.59
27,Original,5.88
62,Original,84.85
58,Original,66.67
99,Original,78.95
92,Original,25.0
14,Original,33.33
3,Original,57.14
82,Original,85.71
5,Original,71.43
18,Original,40.0
54,Original,50.0
84,Original,25.0
44,Original,71.43
4,Original,66.67
85,Original,0.0
38,Original,66.67
101,Original,80.0
95,Original,0.0
98,Original,0.0
94,Original,0.0
9,Original,33.33
