class,filters,error
75,snownight,64.71
68,snownight,50.0
16,snownight,63.37
63,snownight,32.89
79,snownight,72.82
90,snownight,60.84
30,snownight,80.97
21,snownight,37.63
86,snownight,43.82
28,snownight,50.78
52,snownight,57.02
51,snownight,37.45
15,snownight,47.47
66,snownight,34.62
31,snownight,58.33
46,snownight,59.22
1,snownight,54.55
45,snownight,77.36
29,snownight,29.82
72,snownight,62.79
74,snownight,58.25
78,snownight,51.27
87,snownight,38.61
53,snownight,30.67
93,snownight,1.72
69,snownight,54.55
36,snownight,65.58
42,snownight,64.1
77,snownight,51.45
23,snownight,65.85
48,snownight,46.6
7,snownight,15.0
97,snownight,33.33
57,snownight,51.53
50,snownight,57.73
67,snownight,69.44
64,snownight,9.09
70,snownight,65.52
32,snownight,49.44
56,snownight,0.0
59,snownight,33.33
61,snownight,51.79
60,snownight,47.62
49,snownight,44.64
11,snownight,26.67
37,snownight,41.01
91,snownight,44.07
20,snownight,62.77
47,snownight,22.22
22,snownight,69.23
6,snownight,43.33
89,snownight,0.0
55,snownight,43.72
33,snownight,83.33
25,snownight,28.57
12,snownight,53.06
0,snownight,56.1
40,snownight,51.06
2,snownight,25.93
10,snownight,46.15
83,snownight,50.0
19,snownight,48.11
41,snownight,71.13
96,snownight,0.0
88,snownight,25.0
13,snownight,0.0
71,snownight,50.0
73,snownight,67.35
17,snownight,44.23
34,snownight,61.9
81,snownight,44.44
80,snownight,0.0
102,snownight,48.0
65,snownight,22.22
39,snownight,54.55
26,snownight,36.36
8,snownight,0.0
35,snownight,22.86
100,snownight,50.0
24,snownight,25.0
76,snownight,16.67
43,snownight,55.56
27,snownight,0.0
62,snownight,54.55
58,snownight,25.0
99,snownight,42.11
92,snownight,0.0
14,snownight,33.33
3,snownight,14.29
82,snownight,42.86
5,snownight,42.86
18,snownight,0.0
54,snownight,12.5
84,snownight,25.0
44,snownight,42.86
4,snownight,11.11
85,snownight,11.11
38,snownight,33.33
101,snownight,20.0
95,snownight,0.0
98,snownight,0.0
94,snownight,0.0
9,snownight,0.0
