class,filters,error
32,rainnight,69.66
63,rainnight,50.22
57,rainnight,70.41
37,rainnight,61.15
78,rainnight,73.6
48,rainnight,70.68
66,rainnight,58.46
0,rainnight,83.74
28,rainnight,72.66
45,rainnight,90.94
52,rainnight,75.62
2,rainnight,42.59
31,rainnight,77.22
65,rainnight,55.56
30,rainnight,92.58
55,rainnight,64.5
20,rainnight,81.39
90,rainnight,81.88
79,rainnight,77.67
6,rainnight,53.33
86,rainnight,65.73
22,rainnight,72.31
67,rainnight,86.11
46,rainnight,80.0
71,rainnight,58.33
87,rainnight,48.73
60,rainnight,52.38
50,rainnight,76.57
59,rainnight,62.96
40,rainnight,61.7
21,rainnight,66.67
16,rainnight,76.19
33,rainnight,72.22
19,rainnight,69.81
75,rainnight,86.27
93,rainnight,8.62
102,rainnight,84.0
43,rainnight,75.93
17,rainnight,50.0
23,rainnight,82.15
77,rainnight,68.84
7,rainnight,42.5
39,rainnight,63.64
36,rainnight,90.91
34,rainnight,90.48
47,rainnight,51.85
49,rainnight,76.79
41,rainnight,84.54
42,rainnight,76.92
74,rainnight,76.21
24,rainnight,50.0
51,rainnight,67.9
72,rainnight,81.4
53,rainnight,55.46
1,rainnight,63.64
85,rainnight,0.0
70,rainnight,79.31
83,rainnight,70.51
88,rainnight,21.43
99,rainnight,78.95
81,rainnight,83.33
73,rainnight,79.59
11,rainnight,51.11
91,rainnight,50.85
3,rainnight,33.33
89,rainnight,0.0
35,rainnight,54.29
10,rainnight,53.85
44,rainnight,57.14
29,rainnight,47.37
54,rainnight,25.0
15,rainnight,70.25
25,rainnight,52.38
100,rainnight,50.0
61,rainnight,78.57
68,rainnight,69.44
12,rainnight,60.2
62,rainnight,60.61
4,rainnight,55.56
56,rainnight,25.0
27,rainnight,5.88
64,rainnight,9.09
97,rainnight,66.67
76,rainnight,33.33
5,rainnight,71.43
38,rainnight,55.56
18,rainnight,20.0
9,rainnight,0.0
26,rainnight,77.27
92,rainnight,8.33
101,rainnight,80.0
13,rainnight,25.0
14,rainnight,33.33
69,rainnight,81.82
58,rainnight,41.67
84,rainnight,25.0
82,rainnight,42.86
8,rainnight,33.33
95,rainnight,0.0
96,rainnight,14.29
80,rainnight,66.67
94,rainnight,0.0
98,rainnight,0.0
