class,filters,error
51,Original,95.47
50,Original,94.2
45,Original,98.49
23,Original,96.92
90,Original,97.41
20,Original,95.67
87,Original,81.65
52,Original,96.49
32,Original,96.91
63,Original,96.89
37,Original,95.68
26,Original,90.91
31,Original,87.78
57,Original,91.33
99,Original,73.68
91,Original,86.44
41,Original,94.85
7,Original,87.5
48,Original,92.9
55,Original,93.07
72,Original,97.67
83,Original,97.44
28,Original,97.66
25,Original,80.95
36,Original,99.35
102,Original,96.0
78,Original,97.97
16,Original,89.01
46,Original,96.86
74,Original,95.63
56,Original,83.33
0,Original,94.31
42,Original,96.15
53,Original,87.82
97,Original,79.37
61,Original,91.07
70,Original,98.28
66,Original,85.38
30,Original,96.98
43,Original,94.44
73,Original,97.96
17,Original,84.62
88,Original,89.29
77,Original,91.3
12,Original,91.84
15,Original,87.97
67,Original,100.0
11,Original,88.89
1,Original,81.82
60,Original,87.3
19,Original,90.57
79,Original,95.15
101,Original,100.0
38,Original,66.67
69,Original,72.73
21,Original,87.1
86,Original,92.13
49,Original,91.07
100,Original,16.67
93,Original,74.14
3,Original,61.9
22,Original,81.54
34,Original,100.0
96,Original,0.0
82,Original,100.0
89,Original,62.5
35,Original,91.43
47,Original,77.78
68,Original,88.89
81,Original,88.89
2,Original,92.59
33,Original,77.78
10,Original,92.31
75,Original,98.04
76,Original,83.33
65,Original,33.33
80,Original,66.67
54,Original,56.25
24,Original,75.0
27,Original,0.0
40,Original,91.49
29,Original,85.96
62,Original,81.82
71,Original,100.0
39,Original,84.85
64,Original,54.55
58,Original,91.67
6,Original,90.0
14,Original,33.33
92,Original,16.67
84,Original,0.0
59,Original,100.0
94,Original,0.0
5,Original,85.71
4,Original,77.78
8,Original,0.0
44,Original,85.71
13,Original,50.0
85,Original,11.11
18,Original,60.0
98,Original,100.0
9,Original,33.33
95,Original,0.0
