class,filters,error
49,fogsnow,42.86
20,fogsnow,74.03
16,fogsnow,68.5
48,fogsnow,61.42
21,fogsnow,50.54
52,fogsnow,68.6
53,fogsnow,34.45
90,fogsnow,87.06
102,fogsnow,48.0
50,fogsnow,65.94
91,fogsnow,45.76
41,fogsnow,70.1
28,fogsnow,48.44
30,fogsnow,91.18
72,fogsnow,77.91
23,fogsnow,78.46
70,fogsnow,68.97
78,fogsnow,67.51
45,fogsnow,84.53
46,fogsnow,74.12
86,fogsnow,64.04
87,fogsnow,31.01
74,fogsnow,74.76
51,fogsnow,48.15
55,fogsnow,48.05
39,fogsnow,57.58
33,fogsnow,55.56
92,fogsnow,8.33
77,fogsnow,63.77
31,fogsnow,70.0
43,fogsnow,53.7
36,fogsnow,86.36
57,fogsnow,56.63
76,fogsnow,16.67
37,fogsnow,40.29
93,fogsnow,6.9
32,fogsnow,74.44
15,fogsnow,55.06
63,fogsnow,77.78
11,fogsnow,33.33
60,fogsnow,42.86
2,fogsnow,29.63
73,fogsnow,79.59
12,fogsnow,42.86
40,fogsnow,51.06
66,fogsnow,57.69
34,fogsnow,76.19
6,fogsnow,38.33
0,fogsnow,61.79
83,fogsnow,58.97
42,fogsnow,48.72
71,fogsnow,50.0
59,fogsnow,33.33
67,fogsnow,81.67
79,fogsnow,70.87
19,fogsnow,46.23
4,fogsnow,44.44
22,fogsnow,75.38
85,fogsnow,0.0
81,fogsnow,66.67
75,fogsnow,72.55
17,fogsnow,26.92
61,fogsnow,50.0
7,fogsnow,12.5
68,fogsnow,44.44
24,fogsnow,30.0
25,fogsnow,28.57
26,fogsnow,36.36
1,fogsnow,54.55
62,fogsnow,30.3
29,fogsnow,36.84
64,fogsnow,18.18
84,fogsnow,25.0
99,fogsnow,52.63
35,fogsnow,34.29
56,fogsnow,8.33
13,fogsnow,0.0
97,fogsnow,58.73
58,fogsnow,33.33
3,fogsnow,23.81
69,fogsnow,63.64
101,fogsnow,40.0
88,fogsnow,39.29
27,fogsnow,5.88
8,fogsnow,0.0
89,fogsnow,12.5
10,fogsnow,23.08
82,fogsnow,28.57
54,fogsnow,6.25
47,fogsnow,22.22
44,fogsnow,14.29
18,fogsnow,0.0
9,fogsnow,33.33
38,fogsnow,33.33
5,fogsnow,28.57
80,fogsnow,0.0
96,fogsnow,0.0
100,fogsnow,0.0
94,fogsnow,0.0
65,fogsnow,22.22
14,fogsnow,0.0
95,fogsnow,0.0
98,fogsnow,0.0
