class,filters,error
3,fogsnow,14.29
55,fogsnow,10.39
51,fogsnow,26.75
37,fogsnow,10.79
67,fogsnow,15.56
90,fogsnow,45.15
46,fogsnow,30.59
52,fogsnow,36.78
20,fogsnow,55.41
72,fogsnow,59.3
50,fogsnow,32.61
48,fogsnow,40.74
16,fogsnow,42.12
30,fogsnow,65.66
66,fogsnow,11.54
83,fogsnow,8.97
41,fogsnow,65.98
53,fogsnow,6.3
69,fogsnow,27.27
97,fogsnow,31.75
57,fogsnow,23.47
2,fogsnow,33.33
49,fogsnow,35.71
32,fogsnow,37.36
10,fogsnow,53.85
78,fogsnow,31.98
77,fogsnow,42.03
42,fogsnow,52.56
21,fogsnow,11.83
19,fogsnow,16.98
22,fogsnow,56.92
63,fogsnow,28.89
70,fogsnow,31.03
45,fogsnow,32.83
91,fogsnow,16.95
23,fogsnow,51.08
73,fogsnow,46.94
40,fogsnow,25.53
29,fogsnow,7.02
28,fogsnow,23.05
31,fogsnow,28.89
75,fogsnow,60.78
36,fogsnow,63.64
68,fogsnow,36.11
93,fogsnow,5.17
86,fogsnow,23.03
12,fogsnow,28.57
102,fogsnow,24.0
74,fogsnow,40.78
7,fogsnow,7.5
15,fogsnow,31.01
0,fogsnow,34.15
1,fogsnow,15.91
60,fogsnow,23.81
81,fogsnow,33.33
94,fogsnow,0.0
17,fogsnow,26.92
79,fogsnow,41.75
71,fogsnow,45.83
38,fogsnow,0.0
87,fogsnow,10.76
39,fogsnow,18.18
25,fogsnow,4.76
76,fogsnow,22.22
43,fogsnow,37.04
92,fogsnow,8.33
35,fogsnow,17.14
11,fogsnow,6.67
88,fogsnow,7.14
61,fogsnow,7.14
34,fogsnow,28.57
27,fogsnow,5.88
6,fogsnow,26.67
99,fogsnow,0.0
26,fogsnow,18.18
4,fogsnow,33.33
58,fogsnow,8.33
56,fogsnow,0.0
59,fogsnow,3.7
9,fogsnow,33.33
24,fogsnow,10.0
44,fogsnow,28.57
62,fogsnow,21.21
33,fogsnow,50.0
64,fogsnow,0.0
96,fogsnow,0.0
82,fogsnow,0.0
8,fogsnow,0.0
54,fogsnow,0.0
18,fogsnow,0.0
100,fogsnow,16.67
95,fogsnow,0.0
13,fogsnow,25.0
5,fogsnow,14.29
47,fogsnow,11.11
65,fogsnow,0.0
85,fogsnow,11.11
89,fogsnow,0.0
101,fogsnow,20.0
84,fogsnow,0.0
98,fogsnow,0.0
14,fogsnow,0.0
80,fogsnow,33.33
