class,filters,error
6,fograin,33.33
28,fograin,23.05
59,fograin,18.52
63,fograin,40.89
32,fograin,57.02
12,fograin,35.71
73,fograin,69.39
3,fograin,19.05
50,fograin,47.1
45,fograin,50.19
86,fograin,24.16
52,fograin,45.66
90,fograin,63.27
79,fograin,50.49
46,fograin,42.35
20,fograin,66.23
87,fograin,17.72
83,fograin,16.67
42,fograin,51.28
55,fograin,14.72
0,fograin,39.02
89,fograin,37.5
36,fograin,74.03
51,fograin,43.62
21,fograin,27.96
19,fograin,25.47
47,fograin,14.81
48,fograin,53.4
77,fograin,50.72
78,fograin,45.18
1,fograin,27.27
23,fograin,64.0
29,fograin,14.04
57,fograin,34.18
4,fograin,44.44
102,fograin,28.0
30,fograin,74.48
31,fograin,51.11
70,fograin,53.45
16,fograin,57.14
53,fograin,13.03
99,fograin,36.84
5,fograin,28.57
81,fograin,50.0
11,fograin,13.33
39,fograin,36.36
68,fograin,61.11
67,fograin,30.56
60,fograin,30.16
66,fograin,28.46
15,fograin,43.04
97,fograin,36.51
56,fograin,8.33
74,fograin,55.83
101,fograin,60.0
72,fograin,72.09
93,fograin,12.07
82,fograin,0.0
43,fograin,50.0
26,fograin,63.64
25,fograin,23.81
91,fograin,42.37
61,fograin,19.64
41,fograin,72.16
37,fograin,15.83
2,fograin,46.3
64,fograin,9.09
40,fograin,44.68
92,fograin,16.67
62,fograin,24.24
22,fograin,70.77
49,fograin,44.64
85,fograin,0.0
58,fograin,0.0
38,fograin,44.44
17,fograin,28.85
10,fograin,61.54
24,fograin,5.0
7,fograin,15.0
88,fograin,21.43
27,fograin,0.0
95,fograin,0.0
71,fograin,37.5
75,fograin,66.67
54,fograin,12.5
18,fograin,0.0
96,fograin,14.29
84,fograin,0.0
76,fograin,22.22
35,fograin,31.43
8,fograin,0.0
33,fograin,61.11
100,fograin,33.33
34,fograin,33.33
13,fograin,0.0
80,fograin,66.67
44,fograin,42.86
69,fograin,36.36
9,fograin,0.0
65,fograin,0.0
14,fograin,0.0
98,fograin,0.0
94,fograin,0.0
